no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,avg_price_per_room,no_of_special_requests,booking_status
2,0,2,2,Meal Plan 1,0,Room_Type 4,221,2018,8,12,0,72.75,1,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 4,8,2017,10,22,0,0.0,0,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 4,34,2018,5,8,0,96.3,0,Not_Canceled
1,0,2,2,Meal Plan 1,0,Room_Type 4,8,2018,10,28,0,94.0,0,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,152,2018,5,2,0,76.58,1,Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 1,67,2017,11,1,0,32.71,0,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,0,130.0,0,Not_Canceled
3,0,1,2,Meal Plan 1,0,Room_Type 4,80,2018,7,8,0,147.9,3,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 4,186,2018,8,10,0,118.8,1,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,87,2018,10,6,0,118.8,2,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,86,2017,11,6,0,72.25,1,Not_Canceled
2,0,1,1,Meal Plan 1,1,Room_Type 1,4,2018,12,26,0,77.0,1,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,0,101.5,0,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,9,27,1,110.0,1,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,209,2018,8,16,0,90.95,1,Canceled
2,0,1,1,Not Selected,0,Room_Type 1,18,2018,1,30,0,77.0,2,Not_Canceled
2,0,0,1,Not Selected,0,Room_Type 1,0,2017,9,30,0,87.78,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,0,90.0,0,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,8,11,0,70.0,0,Canceled
2,0,1,3,Not Selected,0,Room_Type 1,62,2018,7,18,0,70.78,1,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,58,2018,8,24,0,85.0,1,Not_Canceled
3,0,2,0,Meal Plan 1,0,Room_Type 4,100,2018,7,3,0,146.7,2,Not_Canceled
1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,9,12,0,106.4,0,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,38,2017,10,17,0,105.12,2,Not_Canceled
1,0,2,1,Meal Plan 1,0,Room_Type 1,24,2018,12,18,0,104.0,1,Not_Canceled
2,1,1,3,Meal Plan 1,0,Room_Type 4,17,2018,6,13,0,141.0,3,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,213,2018,10,17,0,99.71,2,Not_Canceled
2,0,4,5,Meal Plan 1,0,Room_Type 1,63,2018,12,18,0,88.4,2,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,84,2018,5,2,0,75.0,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,0,120.0,0,Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 1,8,2018,1,16,0,78.3,0,Not_Canceled
1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,0,120.0,0,Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 4,112,2018,5,2,0,107.95,1,Not_Canceled
2,0,0,2,Not Selected,0,Room_Type 1,32,2018,7,8,1,125.1,1,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,10,9,0,80.75,0,Not_Canceled
2,0,1,0,Not Selected,0,Room_Type 1,104,2018,10,9,0,108.0,1,Canceled
2,0,2,0,Not Selected,0,Room_Type 1,54,2018,7,10,0,103.5,0,Canceled
3,0,0,3,Meal Plan 1,0,Room_Type 1,6,2018,3,3,0,137.0,0,Canceled
2,2,0,2,Meal Plan 1,0,Room_Type 6,56,2018,7,19,0,177.3,2,Not_Canceled
2,0,0,1,Not Selected,0,Room_Type 1,63,2018,6,9,0,109.0,1,Not_Canceled
3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,3,22,0,131.4,2,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,3,1,66.0,0,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,7,2,0,151.0,1,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,7,28,0,118.8,0,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,6,14,0,85.5,0,Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 4,14,2017,10,5,0,75.0,0,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 1,177,2018,8,2,0,99.45,1,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2017,10,2,0,111.75,0,Not_Canceled
2,0,0,3,Not Selected,0,Room_Type 1,69,2018,4,26,0,94.5,0,Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,111,2018,12,7,0,85.0,0,Canceled
2,0,0,2,Meal Plan 1,1,Room_Type 1,11,2018,1,27,0,102.0,1,Not_Canceled
2,0,2,2,Meal Plan 1,1,Room_Type 1,66,2018,1,3,0,106.0,0,Not_Canceled
1,0,1,1,Meal Plan 1,0,Room_Type 1,155,2018,10,3,0,113.4,0,Canceled
1,0,1,0,Meal Plan 1,0,Room_Type 1,51,2018,5,22,1,65.0,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,1,2017,9,9,0,152.0,2,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,2,12,0,2.0,0,Not_Canceled
2,1,0,2,Meal Plan 1,0,Room_Type 1,33,2018,3,24,0,143.1,0,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,99,2018,6,29,0,114.3,1,Not_Canceled
2,1,0,3,Meal Plan 2,0,Room_Type 1,103,2018,9,6,0,97.92,0,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 4,135,2018,10,1,0,132.3,0,Canceled
2,0,1,4,Meal Plan 1,0,Room_Type 1,75,2018,4,25,0,80.75,0,Not_Canceled
2,0,0,1,Not Selected,0,Room_Type 1,0,2018,12,23,1,80.0,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,233,2018,10,14,0,90.0,0,Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,113,2018,6,4,0,75.0,0,Not_Canceled
2,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,0,89.14,1,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 1,252,2018,10,15,0,106.3,0,Canceled
2,0,0,3,Meal Plan 2,0,Room_Type 1,190,2018,9,8,0,165.6,0,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,10,12,0,140.0,0,Not_Canceled
1,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,5,4,1,67.0,0,Not_Canceled
1,0,1,1,Meal Plan 1,0,Room_Type 1,59,2018,8,8,0,131.4,1,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 4,157,2018,10,1,0,132.3,0,Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,18,2018,11,11,0,88.29,1,Not_Canceled
2,1,1,3,Meal Plan 1,0,Room_Type 1,93,2018,7,14,0,109.35,0,Canceled
3,0,0,1,Meal Plan 1,0,Room_Type 4,50,2018,10,18,0,158.4,1,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,104,2018,9,2,0,138.6,2,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,0,101.5,0,Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 2,101,2018,8,20,0,109.83,2,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,195,2018,8,3,0,99.95,0,Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,228,2018,5,6,0,72.22,0,Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,1,9,0,78.3,1,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,2,1,0,66.0,0,Not_Canceled
2,0,0,2,Not Selected,0,Room_Type 1,135,2018,6,28,0,90.0,1,Not_Canceled
1,0,0,1,Not Selected,0,Room_Type 1,181,2018,10,11,0,98.1,1,Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,18,2018,12,8,0,91.38,0,Not_Canceled
2,1,1,0,Meal Plan 1,0,Room_Type 1,1,2018,3,28,0,101.0,0,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 4,72,2018,5,22,0,132.6,0,Canceled
2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,0,85.0,1,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,0,70.0,0,Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,75,2018,12,3,0,75.0,0,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 4,5,2018,4,14,0,138.5,1,Not_Canceled
1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,0,120.0,0,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,1,2017,8,11,0,105.0,3,Not_Canceled
2,1,1,2,Meal Plan 1,0,Room_Type 1,68,2018,4,11,0,90.0,2,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,42,2018,11,9,0,133.03,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,0,100.0,0,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,48,2018,11,3,0,112.0,0,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,0,70.0,0,Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,4,2018,12,19,0,81.6,2,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,47,2018,3,20,0,85.0,0,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,0,130.0,0,Canceled
2,0,0,1,Not Selected,0,Room_Type 1,35,2018,8,10,0,125.1,1,Canceled
2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,0,130.0,0,Canceled
2,0,1,1,Not Selected,0,Room_Type 1,75,2018,6,4,0,89.28,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,8,16,0,150.0,1,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 4,5,2018,7,1,0,144.0,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,0,52.0,0,Not_Canceled
2,1,0,2,Meal Plan 1,0,Room_Type 1,35,2018,3,2,0,100.1,1,Canceled
3,0,0,3,Meal Plan 1,0,Room_Type 1,8,2017,9,1,0,113.0,2,Not_Canceled
1,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,0,90.0,0,Not_Canceled
2,0,1,0,Meal Plan 1,0,Room_Type 1,179,2018,8,22,0,114.3,0,Canceled
1,0,2,0,Not Selected,0,Room_Type 1,10,2018,9,11,0,149.0,0,Canceled
3,0,2,2,Meal Plan 1,0,Room_Type 4,1,2018,2,13,0,127.0,1,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 4,13,2018,1,16,0,97.0,1,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 4,136,2018,5,16,0,107.95,0,Not_Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,223,2017,10,4,0,89.25,2,Not_Canceled
3,0,1,2,Meal Plan 1,0,Room_Type 4,70,2018,4,4,0,128.7,2,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 1,45,2018,1,16,0,60.0,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,34,2017,10,12,0,103.5,1,Not_Canceled
2,0,0,2,Not Selected,0,Room_Type 1,31,2018,9,8,0,112.59,2,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,0,130.0,0,Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,111,2018,12,24,0,88.4,2,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,0,70.0,1,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 4,77,2018,7,26,0,118.8,1,Not_Canceled
1,0,1,4,Meal Plan 1,0,Room_Type 1,4,2018,1,27,0,86.0,1,Not_Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,34,2018,10,30,0,138.0,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 4,62,2018,9,27,0,115.04,1,Not_Canceled
2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,0,140.0,1,Not_Canceled
1,0,1,1,Not Selected,0,Room_Type 1,20,2018,4,4,0,89.0,0,Canceled
2,0,2,2,Not Selected,0,Room_Type 1,3,2018,10,16,0,135.0,1,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,92,2017,10,7,0,70.0,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,88,2018,10,7,0,90.0,1,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 4,1,2018,1,4,0,99.0,0,Not_Canceled
2,2,1,4,Meal Plan 1,0,Room_Type 6,32,2018,2,8,0,152.3,0,Not_Canceled
2,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,0,117.0,1,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,189,2018,7,30,0,90.95,1,Not_Canceled
1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,11,28,0,84.0,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,3,2018,3,2,0,79.77,1,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,16,2018,12,3,0,89.89,1,Not_Canceled
2,0,0,1,Not Selected,0,Room_Type 1,50,2018,10,20,0,89.1,0,Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,89,2017,11,23,0,72.25,2,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,5,21,0,78.0,3,Not_Canceled
1,2,4,9,Meal Plan 1,0,Room_Type 6,30,2018,11,2,0,186.22,1,Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,95.0,0,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,35,2018,5,13,0,95.0,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,139,2018,8,26,0,96.3,0,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,85,2017,9,9,0,90.0,0,Not_Canceled
2,0,0,4,Not Selected,0,Room_Type 1,178,2018,8,10,0,89.25,0,Canceled
1,0,2,0,Meal Plan 1,0,Room_Type 1,3,2018,10,30,0,150.0,2,Not_Canceled
2,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,6,23,0,118.0,2,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,97,2018,5,16,0,80.75,0,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,8,2,0,159.0,0,Not_Canceled
2,0,0,2,Meal Plan 1,1,Room_Type 1,137,2018,8,19,0,118.8,1,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,76,2018,3,18,0,82.45,0,Not_Canceled
2,0,0,2,Not Selected,0,Room_Type 1,0,2018,8,31,0,139.0,2,Not_Canceled
1,0,0,3,Meal Plan 1,1,Room_Type 1,3,2018,3,1,1,56.0,1,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,83,2018,7,1,0,108.9,1,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,63,2017,9,4,0,116.0,0,Not_Canceled
2,0,2,3,Not Selected,0,Room_Type 1,8,2017,12,26,0,77.35,1,Not_Canceled
3,0,0,1,Meal Plan 1,0,Room_Type 4,6,2018,4,15,0,167.0,1,Not_Canceled
3,0,0,2,Meal Plan 1,0,Room_Type 4,15,2018,2,19,0,130.0,1,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,124,2018,11,5,0,140.15,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,233,2018,10,14,0,90.0,0,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,0,120.0,0,Canceled
1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,0,76.67,0,Not_Canceled
3,0,2,1,Meal Plan 1,0,Room_Type 4,25,2018,12,3,0,154.0,0,Canceled
1,0,6,16,Meal Plan 1,0,Room_Type 4,31,2018,3,3,0,98.93,1,Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,25,2018,1,9,0,70.0,0,Not_Canceled
1,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,0,90.6,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2017,8,27,0,90.0,1,Not_Canceled
2,0,1,4,Meal Plan 1,0,Room_Type 1,148,2018,8,22,0,96.3,0,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,3,17,0,80.0,1,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,0,95.0,0,Canceled
1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,0,120.0,0,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,116,2018,9,15,0,129.6,2,Not_Canceled
1,0,2,5,Meal Plan 1,0,Room_Type 1,1,2018,9,2,0,110.0,0,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,192,2017,9,25,0,19.15,0,Canceled
2,0,0,3,Not Selected,0,Room_Type 1,17,2018,12,8,0,92.67,0,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 4,14,2017,10,26,0,136.0,2,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,0,115.0,1,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,1,90.0,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2017,12,3,0,75.0,0,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,5,19,0,45.0,2,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,93,2018,6,3,0,80.75,1,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,0,115.0,1,Canceled
2,0,1,2,Not Selected,0,Room_Type 1,19,2018,3,14,0,60.83,1,Not_Canceled
2,0,2,1,Not Selected,0,Room_Type 1,3,2017,10,10,0,116.4,0,Not_Canceled
1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,0,95.0,0,Not_Canceled
1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2017,9,22,0,85.0,0,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 4,136,2018,5,14,0,113.05,1,Not_Canceled
2,0,1,3,Not Selected,0,Room_Type 1,23,2018,9,26,0,119.0,1,Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 4,166,2018,6,16,0,117.18,0,Canceled
2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,0,115.0,1,Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,213,2018,10,1,0,102.85,2,Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,36,2018,6,26,0,94.35,0,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,42,2017,10,13,0,94.5,1,Not_Canceled
2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,0,108.0,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,0,89.0,0,Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,30,2017,9,13,0,94.5,1,Not_Canceled
1,0,1,1,Not Selected,0,Room_Type 1,3,2018,12,5,0,88.0,0,Not_Canceled
3,0,0,3,Meal Plan 1,0,Room_Type 4,8,2018,2,10,1,92.67,2,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,33,2017,9,15,0,85.5,2,Not_Canceled
2,0,2,3,Not Selected,0,Room_Type 1,105,2018,6,26,0,90.95,0,Not_Canceled
2,0,1,0,Not Selected,0,Room_Type 1,1,2018,6,27,0,127.0,1,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 7,54,2018,10,28,0,191.2,1,Not_Canceled
2,1,2,0,Meal Plan 1,0,Room_Type 1,62,2018,9,11,0,152.1,1,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 1,66,2018,12,23,0,68.0,1,Not_Canceled
2,0,1,0,Not Selected,0,Room_Type 1,150,2018,6,27,0,85.5,1,Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,0,115.0,1,Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,8,2018,1,19,0,83.0,1,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,61,2017,10,26,0,72.24,1,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,0,100.0,0,Canceled
1,0,1,1,Meal Plan 1,0,Room_Type 1,26,2017,9,5,0,95.0,2,Not_Canceled
2,0,2,4,Not Selected,0,Room_Type 1,195,2018,7,20,0,0.0,1,Not_Canceled
1,0,2,1,Meal Plan 1,0,Room_Type 1,66,2018,4,2,0,89.1,0,Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 4,177,2018,10,29,0,104.4,2,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,298,2018,5,10,0,76.0,0,Not_Canceled
2,0,1,4,Meal Plan 1,0,Room_Type 5,47,2018,1,20,0,120.95,2,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 5,1,2018,5,5,0,119.0,0,Not_Canceled
2,0,2,4,Meal Plan 1,0,Room_Type 1,195,2018,12,4,0,72.0,0,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,44,2018,11,5,0,112.0,1,Not_Canceled
3,0,2,2,Meal Plan 1,0,Room_Type 4,148,2018,12,23,0,115.6,1,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,184,2018,10,17,0,96.3,2,Not_Canceled
2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,0,94.5,0,Not_Canceled
1,0,1,0,Not Selected,0,Room_Type 1,7,2017,10,12,0,80.0,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2017,10,20,0,82.08,0,Not_Canceled
0,2,2,2,Meal Plan 1,0,Room_Type 2,7,2018,3,4,0,85.96,1,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,37,2017,9,16,0,85.5,0,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 4,54,2018,3,1,0,86.58,0,Not_Canceled
2,0,0,2,Meal Plan 1,1,Room_Type 1,10,2018,4,22,0,140.0,1,Not_Canceled
2,0,1,0,Meal Plan 1,0,Room_Type 4,3,2018,10,3,1,110.0,0,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,23,2018,3,16,0,80.0,0,Not_Canceled
2,0,2,6,Not Selected,0,Room_Type 1,69,2018,9,1,0,123.98,0,Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,0,115.0,1,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 4,41,2018,2,4,0,82.45,0,Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,0,120.0,0,Not_Canceled
2,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,2,13,0,102.0,1,Not_Canceled
2,0,1,2,Not Selected,0,Room_Type 1,40,2018,11,18,0,67.76,1,Not_Canceled
2,0,2,3,Meal Plan 2,0,Room_Type 1,45,2018,12,15,0,72.0,0,Not_Canceled
3,0,1,2,Meal Plan 1,0,Room_Type 4,50,2018,11,25,0,126.0,0,Canceled
2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,0,94.5,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,169,2018,8,12,0,105.3,1,Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,117,2018,4,29,0,95.2,1,Not_Canceled
2,0,1,4,Meal Plan 1,0,Room_Type 1,336,2018,9,21,0,78.0,0,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,13,2017,8,30,0,99.0,2,Not_Canceled
2,0,1,4,Meal Plan 1,0,Room_Type 1,122,2018,5,4,0,99.45,1,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,20,0,95.0,1,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 1,104,2018,9,18,0,80.75,0,Not_Canceled
3,0,1,1,Meal Plan 2,0,Room_Type 4,145,2018,10,22,0,202.5,0,Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 1,36,2018,6,19,0,108.9,1,Not_Canceled
2,0,1,1,Meal Plan 1,1,Room_Type 1,2,2018,2,6,0,102.0,1,Not_Canceled
2,1,1,3,Meal Plan 1,0,Room_Type 1,4,2018,11,17,0,109.23,3,Not_Canceled
1,0,0,3,Meal Plan 2,0,Room_Type 1,271,2018,9,21,0,95.0,0,Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 1,177,2018,7,20,0,93.38,1,Not_Canceled
3,0,0,3,Meal Plan 1,0,Room_Type 4,166,2018,8,4,0,137.7,0,Canceled
2,0,2,4,Meal Plan 1,0,Room_Type 4,5,2017,12,27,0,104.5,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,42,2018,9,28,0,95.0,0,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,11,2018,1,29,0,87.0,1,Not_Canceled
2,0,0,2,Not Selected,0,Room_Type 1,2,2018,3,24,0,134.0,1,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 4,181,2018,8,4,0,112.2,1,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,0,89.0,0,Canceled
2,0,2,4,Not Selected,0,Room_Type 1,44,2018,11,25,0,74.8,0,Canceled
2,2,2,5,Meal Plan 1,0,Room_Type 6,77,2018,3,22,0,111.72,1,Not_Canceled
1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,0,120.0,0,Canceled
1,0,2,2,Meal Plan 1,0,Room_Type 1,54,2018,10,16,0,66.5,0,Not_Canceled
2,0,1,1,Not Selected,0,Room_Type 1,251,2018,11,21,0,73.35,1,Not_Canceled
3,0,0,2,Not Selected,0,Room_Type 1,36,2017,12,10,0,55.09,1,Not_Canceled
2,1,2,1,Not Selected,0,Room_Type 1,45,2018,7,2,0,124.6,1,Canceled
1,0,1,2,Meal Plan 1,0,Room_Type 1,18,2018,4,15,0,112.33,0,Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,159,2018,9,19,0,144.0,0,Canceled
2,0,0,2,Not Selected,0,Room_Type 1,11,2018,5,31,0,119.0,1,Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 4,29,2018,11,14,0,96.9,0,Not_Canceled
2,0,0,2,Not Selected,0,Room_Type 1,45,2018,10,26,0,119.5,0,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,130,2018,5,12,0,104.55,0,Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,89,2018,12,10,0,104.0,2,Not_Canceled
