Question;Charts
The precision for the presented tree is lower than its recall.;[Decision tree]
The accuracy for the presented tree is lower than its recall.;[Decision tree]
The specificity for the presented tree is higher than its recall.;[Decision tree]
The precision for the presented tree is higher than its recall.;[Decision tree]
The accuracy for the presented tree is higher than its recall.;[Decision tree]
The specificity for the presented tree is lower than its accuracy.;[Decision tree]
The precision for the presented tree is lower than its accuracy.;[Decision tree]
The recall for the presented tree is lower than its accuracy.;[Decision tree]
The specificity for the presented tree is higher than its accuracy.;[Decision tree]
The precision for the presented tree is higher than its accuracy.;[Decision tree]
The recall for the presented tree is higher than its accuracy.;[Decision tree]
The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;[Overfitting RF]
We are able to identify the existence of overfitting for decision tree models with more than 6 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 4 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 3 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for decision tree models with more than 2 nodes of depth.;[Overfitting Decision Tree]
We are able to identify the existence of overfitting for KNN models with less than 6 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 5 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 4 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 3 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for KNN models with less than 2 neighbors.;[Overfitting KNN]
We are able to identify the existence of overfitting for random forest models with more than 55 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 75 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 113 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 147 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for random forest models with more than 59 estimators.;[Overfitting RF]
We are able to identify the existence of overfitting for gradient boosting models with more than 101 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 129 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 73 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 128 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for gradient boosting models with more than 99 estimators.;[Overfitting GB]
We are able to identify the existence of overfitting for MLP models trained longer than 631 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 1406 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 702 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 1389 episodes.;[Overfitting MLP]
We are able to identify the existence of overfitting for MLP models trained longer than 948 episodes.;[Overfitting MLP]
Considering that A=True<=>Total phenols<=2.36 and B=True<=>Proanthocyanins<=1.58, the Decision Tree presented classifies (not A, not B) as 3.;[Decision tree]
Considering that A=True<=>Total phenols<=2.36 and B=True<=>Proanthocyanins<=1.58, the Decision Tree presented classifies (A, not B) as 3.;[Decision tree]
