Id,Chart,Question,Answer
1606,e-commerce_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,T
1607,e-commerce_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1502 estimators.,F
1608,e-commerce_overfitting_knn.png,KNN is in overfitting for k less than 17.,T
1609,e-commerce_overfitting_knn.png,KNN with 5 neighbour is in overfitting.,T
1610,e-commerce_overfitting_knn.png,KNN with more than 17 neighbours is in overfitting.,F
1611,e-commerce_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 6 neighbors.,T
1612,e-commerce_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 12 nodes of depth is in overfitting.",T
1613,e-commerce_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 8.,T
1614,e-commerce_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 5.,T
1615,e-commerce_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 4 nodes of depth.,F
1616,e-commerce_overfitting_dt_acc_rec.png,The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.,F
1617,e-commerce_pca.png,The first 2 principal components are enough for explaining half the data variance.,T
1618,e-commerce_pca.png,Using the first 4 principal components would imply an error between 10 and 25%.,F
1619,e-commerce_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 5.,F
1620,e-commerce_correlation_heatmap.png,One of the variables Discount_offered or Prior_purchases can be discarded without losing information.,F
1621,e-commerce_correlation_heatmap.png,The variable Customer_rating can be discarded without risking losing information.,F
1622,e-commerce_correlation_heatmap.png,Variables Customer_care_calls and Cost_of_the_Product are redundant.,F
1623,e-commerce_correlation_heatmap.png,Variables Prior_purchases and Cost_of_the_Product are redundant.,F
1624,e-commerce_correlation_heatmap.png,"Considering that the target variable is Weight_in_gms we can say that from the correlation analysis alone, it is clear that there are relevant variables.",F
1625,e-commerce_correlation_heatmap.png,Considering that the target variable is Weight_in_gms we can say that variable Discount_offered seems to be relevant for the majority of mining tasks.,F
1626,e-commerce_correlation_heatmap.png,Considering that the target variable is Cost_of_the_Product we can say that variables Weight_in_gms and Prior_purchases seem to be useful for classification tasks.,F
1627,e-commerce_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",T
1628,e-commerce_correlation_heatmap.png,Removing variable Cost_of_the_Product might improve the training of decision trees .,F
1629,e-commerce_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable Discount_offered previously than variable Cost_of_the_Product.,F
1630,e-commerce_boxplots.png,Variable Discount_offered is balanced.,F
1631,e-commerce_boxplots.png,Those boxplots show that the data is not normalized.,T
1632,e-commerce_boxplots.png,"It is clear that variable Customer_rating shows some outliers, but we can’t be sure of the same for variable Prior_purchases.",F
1633,e-commerce_boxplots.png,Outliers seem to be a problem in the dataset.,F
1634,e-commerce_boxplots.png,Variable Discount_offered shows some outlier values.,F
1635,e-commerce_boxplots.png,Variable Customer_rating doesn’t have any outliers.,T
1636,e-commerce_boxplots.png,Variable Prior_purchases presents some outliers.,T
1637,e-commerce_boxplots.png,At least 60% of the variables present outliers.,F
1638,e-commerce_boxplots.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
1639,e-commerce_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1640,e-commerce_boxplots.png,"A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.",T
1641,e-commerce_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
1642,e-commerce_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
1643,e-commerce_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
1644,e-commerce_histograms_symbolic.png,All variables should be dealt with as symbolic.,T
1645,e-commerce_histograms_symbolic.png,The variable Warehouse_block can be seen as ordinal.,T
1646,e-commerce_histograms_symbolic.png,The variable Product_importance can be seen as ordinal without losing information.,T
1647,e-commerce_histograms_symbolic.png,"Considering the common semantics for Mode_of_Shipment and Warehouse_block variables, dummification if applied would increase the risk of facing the curse of dimensionality.",F
1648,e-commerce_histograms_symbolic.png,"Considering the common semantics for Mode_of_Shipment variable, dummification would be the most adequate encoding.",T
1649,e-commerce_histograms_symbolic.png,The variable Product_importance can be coded as ordinal without losing information.,T
1650,e-commerce_histograms_symbolic.png,Feature generation based on variable Gender seems to be promising.,F
1651,e-commerce_histograms_symbolic.png,"Feature generation based on the use of variable Warehouse_block wouldn’t be useful, but the use of Mode_of_Shipment seems to be promising.",F
1652,e-commerce_histograms_symbolic.png,"Given the usual semantics of Warehouse_block variable, dummification would have been a better codification.",T
1653,e-commerce_histograms_symbolic.png,"Not knowing the semantics of Product_importance variable, dummification could have been a more adequate codification.",F
1654,e-commerce_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,T
1655,e-commerce_nr_records_nr_variables.png,"Given the number of records and that some variables are numeric, we might be facing the curse of dimensionality.",F
1656,e-commerce_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
1657,e-commerce_histograms_numeric.png,All variables should be dealt with as date.,F
1658,e-commerce_histograms_numeric.png,The variable Weight_in_gms can be seen as ordinal.,F
1659,e-commerce_histograms_numeric.png,The variable Weight_in_gms can be seen as ordinal without losing information.,F
1660,e-commerce_histograms_numeric.png,Variable Customer_care_calls is balanced.,F
1661,e-commerce_histograms_numeric.png,"It is clear that variable Discount_offered shows some outliers, but we can’t be sure of the same for variable Customer_care_calls.",F
1662,e-commerce_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
1663,e-commerce_histograms_numeric.png,Variable Prior_purchases shows a high number of outlier values.,F
1664,e-commerce_histograms_numeric.png,Variable Prior_purchases doesn’t have any outliers.,F
1665,e-commerce_histograms_numeric.png,Variable Discount_offered presents some outliers.,F
1666,e-commerce_histograms_numeric.png,At least 85% of the variables present outliers.,F
1667,e-commerce_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,T
1668,e-commerce_histograms_numeric.png,"Considering the common semantics for Prior_purchases and Customer_care_calls variables, dummification if applied would increase the risk of facing the curse of dimensionality.",F
1669,e-commerce_histograms_numeric.png,"Considering the common semantics for Customer_care_calls variable, dummification would be the most adequate encoding.",F
1670,e-commerce_histograms_numeric.png,The variable Customer_care_calls can be coded as ordinal without losing information.,T
1671,e-commerce_histograms_numeric.png,Feature generation based on variable Discount_offered seems to be promising.,F
1672,e-commerce_histograms_numeric.png,"Feature generation based on the use of variable Discount_offered wouldn’t be useful, but the use of Customer_care_calls seems to be promising.",F
