Rainfall,WindSpeed9am,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainTomorrow
91.0,13.0,1008.1,1004.6,7.0,7.0,31.4,Yes
0.0,7.0,1023.9,1020.5,0.0,0.0,20.7,No
0.0,15.0,1015.0,1011.0,1.0,1.0,38.7,No
0.0,11.0,1015.9,1012.2,1.0,4.0,30.6,No
0.4,9.0,1009.2,1006.6,7.0,7.0,30.0,Yes
0.0,13.0,1016.5,1012.5,1.0,3.0,29.9,No
0.0,11.0,1017.9,1014.9,8.0,8.0,23.4,No
0.0,17.0,1020.1,1019.0,7.0,8.0,18.7,No
0.0,9.0,1012.8,1009.3,7.0,7.0,33.2,No
0.0,9.0,1014.9,1010.5,1.0,1.0,30.2,No
0.0,7.0,1015.3,1010.3,5.0,2.0,31.7,No
0.0,7.0,1015.1,1011.8,1.0,1.0,30.0,No
10.4,20.0,1001.6,999.5,5.0,7.0,27.3,Yes
0.0,13.0,1016.1,1011.5,1.0,3.0,31.1,No
0.0,15.0,1016.0,1012.0,7.0,6.0,31.0,No
0.0,24.0,1008.8,1006.2,3.0,6.0,32.9,No
0.0,9.0,1021.6,1017.6,7.0,1.0,21.1,No
0.0,7.0,1014.0,1011.8,8.0,7.0,22.7,No
0.8,4.0,1017.0,1015.7,7.0,7.0,18.7,No
0.0,30.0,1012.7,1009.0,7.0,7.0,32.5,No
0.0,30.0,1023.8,1019.5,0.0,0.0,19.9,No
50.0,24.0,1006.4,1003.0,7.0,7.0,29.2,Yes
0.0,30.0,1014.1,1009.6,4.0,2.0,34.9,No
0.0,6.0,1014.4,1010.4,4.0,3.0,30.4,No
30.6,9.0,1006.0,1004.2,8.0,8.0,28.0,No
0.0,7.0,1015.6,1011.1,0.0,2.0,34.6,No
0.0,7.0,1009.7,1006.4,6.0,6.0,34.5,No
0.0,11.0,1014.9,1010.6,3.0,6.0,31.6,No
0.0,15.0,1013.9,1009.6,7.0,4.0,33.1,No
0.0,13.0,1014.6,1010.4,6.0,5.0,33.7,No
0.0,19.0,1011.4,1007.7,0.0,0.0,28.9,No
0.6,17.0,1009.8,1006.5,7.0,7.0,30.8,No
4.8,20.0,1006.8,1002.4,3.0,4.0,35.5,No
0.0,9.0,1011.3,1008.0,6.0,3.0,32.6,Yes
0.0,13.0,1014.7,1010.4,2.0,1.0,29.0,No
0.0,13.0,1011.3,1008.1,3.0,3.0,35.0,No
0.8,20.0,1012.5,1007.9,1.0,1.0,36.2,No
0.0,20.0,1016.5,1012.4,5.0,5.0,31.0,No
0.0,6.0,1013.9,1009.2,5.0,7.0,31.9,No
0.0,17.0,1008.5,1005.2,5.0,6.0,32.2,No
0.0,20.0,1018.1,1014.3,1.0,1.0,27.6,No
25.4,11.0,1005.6,1003.3,8.0,7.0,27.2,Yes
5.2,22.0,1022.9,1021.4,8.0,8.0,10.8,Yes
27.6,6.0,1010.8,1008.4,7.0,7.0,33.0,No
0.0,28.0,1009.9,1007.4,1.0,2.0,31.6,No
0.0,7.0,1022.2,1017.9,0.0,0.0,20.0,No
0.0,15.0,1013.4,1008.1,2.0,5.0,38.3,No
0.4,9.0,1013.8,1009.5,3.0,1.0,31.0,No
0.2,15.0,1024.9,1021.4,8.0,6.0,16.4,No
85.0,28.0,1007.0,1003.9,8.0,8.0,30.9,Yes
0.0,20.0,1012.6,1008.9,0.0,0.0,30.4,No
0.0,13.0,1012.4,1008.7,5.0,5.0,34.7,No
0.0,13.0,1005.5,1002.7,0.0,6.0,38.7,No
0.0,17.0,1007.6,1004.3,3.0,1.0,34.2,No
0.0,19.0,1013.8,1010.6,3.0,6.0,32.3,No
0.0,4.0,1018.9,1015.8,7.0,8.0,25.5,No
0.0,7.0,1011.3,1008.0,6.0,6.0,32.4,No
0.0,22.0,1017.3,1013.5,1.0,0.0,32.8,No
0.0,6.0,1019.7,1015.1,7.0,7.0,19.6,No
0.0,4.0,1020.1,1015.4,0.0,0.0,22.3,No
0.0,13.0,1014.6,1011.2,7.0,0.0,32.0,No
0.0,19.0,1006.4,1002.4,2.0,6.0,35.6,No
63.8,17.0,997.8,995.2,4.0,2.0,33.5,No
0.0,15.0,1010.5,1006.4,0.0,3.0,39.6,No
0.0,28.0,1007.7,1004.2,0.0,1.0,37.5,No
0.0,19.0,1017.3,1012.1,1.0,1.0,33.8,No
0.0,7.0,1009.8,1005.8,1.0,2.0,37.2,No
0.0,9.0,1013.1,1009.3,2.0,4.0,34.4,No
0.0,15.0,1005.7,1002.3,8.0,8.0,35.1,Yes
0.0,9.0,1016.9,1012.2,0.0,0.0,31.9,No
0.0,13.0,1007.7,1003.8,0.0,5.0,38.0,No
0.0,17.0,1014.5,1009.5,5.0,3.0,33.6,No
0.0,4.0,1022.3,1020.3,7.0,7.0,17.7,No
0.0,33.0,1014.6,1011.2,6.0,6.0,26.1,No
0.0,7.0,1021.4,1017.3,0.0,0.0,28.1,No
2.2,22.0,1006.5,1004.4,7.0,8.0,27.4,Yes
23.6,9.0,1005.1,1001.0,8.0,7.0,28.7,Yes
0.0,26.0,1020.3,1015.4,0.0,1.0,24.9,No
0.0,13.0,1013.1,1006.8,3.0,1.0,37.8,No
0.0,31.0,1015.2,1011.7,3.0,2.0,32.4,No
0.0,15.0,1012.2,1009.6,7.0,8.0,31.5,No
0.0,7.0,1023.0,1020.1,0.0,1.0,14.7,No
0.0,6.0,1011.2,1009.3,6.0,7.0,31.7,Yes
0.0,13.0,1014.2,1010.4,1.0,1.0,32.0,No
0.0,9.0,1011.4,1009.8,3.0,7.0,32.3,No
0.0,22.0,1016.2,1009.9,0.0,1.0,35.4,No
0.0,6.0,1009.0,1006.1,4.0,5.0,28.0,Yes
1.8,24.0,1012.6,1009.0,3.0,4.0,32.4,No
0.0,19.0,1013.0,1007.9,0.0,0.0,38.3,No
0.0,11.0,1012.8,1007.7,0.0,1.0,31.5,No
0.6,13.0,1009.0,1004.8,5.0,6.0,30.1,Yes
0.0,30.0,1017.4,1012.7,0.0,0.0,28.3,No
0.0,2.0,1020.1,1016.1,0.0,0.0,25.3,No
0.0,9.0,1013.2,1009.7,2.0,3.0,33.1,No
0.0,13.0,1027.0,1023.8,7.0,7.0,14.3,No
0.0,17.0,1013.2,1009.1,1.0,1.0,31.9,No
0.0,26.0,1022.6,1019.7,1.0,0.0,23.3,No
0.8,13.0,1012.4,1007.9,7.0,7.0,31.0,Yes
0.0,15.0,1014.5,1010.2,1.0,7.0,32.5,No
0.0,9.0,1009.9,1006.0,6.0,6.0,34.1,No
0.0,4.0,1019.4,1016.5,0.0,0.0,28.2,No
0.0,9.0,1016.1,1012.5,1.0,1.0,34.6,No
0.0,17.0,1017.2,1013.3,1.0,1.0,30.9,No
0.0,13.0,1011.1,1007.0,0.0,1.0,34.3,No
0.0,4.0,1019.5,1014.4,4.0,6.0,24.7,No
0.0,17.0,1012.5,1009.3,4.0,6.0,34.1,No
5.0,28.0,1004.5,1002.3,8.0,8.0,28.9,Yes
31.8,22.0,1012.2,1009.5,8.0,8.0,26.7,Yes
0.0,11.0,1010.8,1007.6,1.0,3.0,28.8,Yes
3.8,9.0,1012.1,1007.6,6.0,4.0,31.7,Yes
0.0,9.0,1010.5,1007.2,2.0,2.0,35.9,No
18.2,11.0,1014.1,1010.0,6.0,1.0,31.4,No
9.2,7.0,1009.4,1005.6,2.0,3.0,37.5,No
0.0,24.0,1014.2,1010.5,5.0,6.0,34.0,No
0.0,19.0,1007.5,1004.6,6.0,8.0,29.7,Yes
0.0,7.0,1011.0,1006.7,6.0,7.0,32.3,Yes
2.2,11.0,1014.7,1009.7,7.0,6.0,35.0,No
0.0,11.0,1010.1,1006.8,7.0,7.0,32.9,No
0.0,9.0,1005.4,1001.3,1.0,1.0,36.5,No
0.4,17.0,1009.3,1006.2,2.0,7.0,32.5,No
0.6,15.0,1008.0,1004.8,7.0,7.0,31.3,Yes
0.0,13.0,1015.7,1011.9,3.0,5.0,30.4,No
0.0,15.0,1012.6,1007.5,3.0,2.0,32.8,No
3.4,9.0,1009.1,1006.2,7.0,6.0,31.8,Yes
0.0,9.0,1011.3,1006.5,2.0,6.0,36.5,No
0.0,9.0,1010.0,1005.6,3.0,2.0,37.5,No
0.0,7.0,1013.1,1008.0,4.0,4.0,36.6,No
0.0,13.0,1019.1,1014.9,1.0,0.0,29.7,No
0.0,11.0,1008.4,1005.8,2.0,5.0,30.9,Yes
13.2,6.0,1009.2,1005.2,8.0,7.0,31.6,Yes
0.0,17.0,1019.9,1015.7,1.0,1.0,19.1,No
38.2,13.0,1012.1,1008.5,7.0,6.0,31.9,No
0.0,6.0,1016.8,1012.4,1.0,1.0,37.7,No
0.0,13.0,1015.2,1013.0,8.0,8.0,27.0,Yes
0.0,9.0,1016.9,1013.2,5.0,3.0,29.7,No
12.4,13.0,1007.9,1003.3,3.0,4.0,35.0,Yes
0.0,15.0,1014.5,1009.7,2.0,3.0,37.5,No
0.0,11.0,1027.9,1023.8,0.0,0.0,22.4,No
0.0,13.0,1014.8,1010.5,2.0,1.0,29.6,No
0.0,24.0,1015.5,1011.3,7.0,4.0,30.1,No
0.0,11.0,1019.2,1015.0,1.0,1.0,25.4,No
0.0,17.0,1014.8,1010.7,2.0,1.0,31.6,No
37.2,7.0,1007.9,1004.6,5.0,5.0,33.1,No
0.0,22.0,1010.5,1006.0,3.0,4.0,35.2,No
0.0,20.0,1011.7,1007.9,2.0,3.0,31.9,No
1.0,17.0,1009.6,1006.3,7.0,7.0,29.6,Yes
3.0,7.0,1010.4,1006.6,3.0,6.0,35.8,No
4.4,6.0,1006.6,1004.0,7.0,7.0,33.3,No
0.0,7.0,1010.8,1007.6,1.0,2.0,33.4,No
0.0,28.0,1010.6,1008.0,3.0,5.0,31.1,No
0.0,15.0,1017.4,1012.5,0.0,0.0,32.0,No
0.6,24.0,1009.7,1007.5,2.0,5.0,34.8,No
0.0,13.0,1026.9,1023.6,4.0,6.0,16.4,No
0.0,13.0,1022.9,1018.0,0.0,0.0,23.2,No
0.0,22.0,1014.4,1011.1,6.0,7.0,31.1,No
0.0,22.0,1016.3,1012.0,0.0,0.0,33.1,No
0.0,15.0,1015.9,1011.9,1.0,1.0,31.2,No
0.0,20.0,1010.8,1007.4,0.0,1.0,34.0,No
6.6,6.0,1009.5,1005.5,5.0,6.0,32.8,No
0.0,17.0,1015.1,1010.8,0.0,0.0,28.8,No
0.0,28.0,1008.3,1006.1,6.0,3.0,31.6,No
0.0,15.0,1018.7,1014.1,0.0,0.0,27.5,No
0.0,30.0,1014.0,1007.8,0.0,0.0,37.0,No
2.8,17.0,1014.2,1009.6,7.0,4.0,33.2,No
0.0,9.0,1020.2,1015.7,7.0,8.0,25.3,No
0.0,13.0,1015.2,1011.5,0.0,0.0,32.0,No
0.0,11.0,1012.1,1007.4,1.0,2.0,33.3,No
0.0,11.0,1026.0,1021.2,0.0,1.0,32.8,No
1.8,15.0,1005.9,1003.1,7.0,7.0,26.0,Yes
0.0,15.0,1011.8,1008.1,4.0,2.0,30.6,No
0.0,20.0,1015.5,1011.0,2.0,7.0,31.5,No
0.0,11.0,1008.3,1004.9,8.0,7.0,33.1,No
3.8,15.0,1012.2,1008.4,6.0,7.0,34.0,No
0.0,7.0,1013.6,1010.1,5.0,4.0,31.9,No
0.0,20.0,1017.2,1012.4,2.0,1.0,31.0,No
57.6,13.0,1013.0,1008.2,7.0,6.0,34.0,Yes
0.0,7.0,1016.7,1010.8,0.0,1.0,33.9,No
0.0,15.0,1010.3,1006.7,0.0,1.0,36.8,No
0.0,7.0,1017.1,1012.7,0.0,4.0,32.8,No
0.0,9.0,1028.5,1023.7,8.0,2.0,24.1,No
0.0,9.0,1006.1,1001.9,0.0,3.0,39.2,No
0.0,20.0,1006.8,1004.0,7.0,7.0,32.4,No
0.0,2.0,1016.5,1011.4,0.0,2.0,34.0,No
0.0,24.0,1013.6,1010.7,2.0,1.0,30.3,No
10.2,13.0,1011.2,1008.5,7.0,7.0,29.5,No
0.0,6.0,1015.9,1010.8,0.0,1.0,32.3,No
0.0,6.0,1004.9,1000.4,0.0,1.0,36.4,No
0.0,22.0,1016.5,1011.5,2.0,1.0,32.2,No
0.0,20.0,1013.6,1009.7,7.0,6.0,31.1,No
0.0,15.0,1017.3,1013.7,3.0,1.0,26.3,No
13.4,13.0,1007.6,1003.7,7.0,7.0,31.3,No
8.6,13.0,1010.0,1005.8,7.0,5.0,34.6,No
0.0,11.0,1011.3,1008.5,7.0,6.0,32.6,No
61.8,13.0,1005.9,1002.8,7.0,7.0,27.0,Yes
3.6,22.0,1011.2,1007.8,7.0,7.0,30.4,Yes
0.0,15.0,1012.2,1007.2,0.0,0.0,31.6,No
0.0,26.0,1023.2,1018.2,0.0,1.0,31.1,No
0.0,9.0,1016.2,1012.3,0.0,5.0,28.7,No
0.8,11.0,1008.6,1004.1,8.0,8.0,29.0,No
0.0,9.0,1024.8,1022.4,0.0,1.0,23.8,No
0.0,11.0,1012.5,1008.4,0.0,1.0,37.0,No
0.0,15.0,1017.1,1012.0,0.0,0.0,30.0,No
0.0,4.0,1010.2,1006.9,7.0,5.0,32.7,Yes
0.0,28.0,1004.2,999.0,7.0,7.0,35.2,No
0.0,11.0,1025.3,1020.6,2.0,2.0,22.2,No
19.6,28.0,1008.2,1004.9,6.0,4.0,31.0,Yes
0.0,9.0,1023.0,1019.8,0.0,0.0,22.1,No
0.0,9.0,1013.5,1009.6,0.0,1.0,31.0,No
0.0,20.0,1017.3,1012.9,1.0,2.0,31.8,Yes
0.0,9.0,1014.8,1010.9,0.0,2.0,33.5,No
0.0,19.0,1008.8,1003.6,6.0,3.0,40.2,No
0.0,17.0,1007.8,1003.6,5.0,7.0,35.1,No
0.0,19.0,1014.2,1010.4,3.0,3.0,29.8,No
5.2,9.0,1012.4,1008.1,4.0,3.0,34.1,Yes
0.0,7.0,1017.3,1012.2,2.0,2.0,33.0,No
0.0,17.0,1013.2,1009.9,5.0,5.0,31.7,No
10.6,11.0,1006.8,1003.4,7.0,7.0,33.3,Yes
0.0,7.0,1030.4,1025.4,0.0,0.0,16.3,No
23.6,17.0,1007.9,1004.5,7.0,7.0,33.4,No
0.0,13.0,1016.0,1011.5,3.0,5.0,29.6,No
0.0,6.0,1014.9,1009.1,1.0,0.0,37.8,No
0.0,17.0,1017.5,1013.9,7.0,6.0,29.6,No
1.6,13.0,1011.4,1008.6,7.0,7.0,31.8,Yes
0.0,13.0,1016.4,1012.0,0.0,1.0,28.9,No
0.0,24.0,1008.2,1004.8,4.0,7.0,32.1,No
24.4,13.0,1008.0,1005.8,8.0,8.0,24.8,Yes
0.0,13.0,1012.7,1007.9,0.0,3.0,40.2,No
0.0,22.0,1011.2,1008.3,0.0,0.0,36.7,No
0.0,11.0,1014.4,1010.6,1.0,2.0,31.5,No
0.0,22.0,1013.9,1010.0,0.0,1.0,30.4,No
7.2,28.0,1002.8,1001.1,7.0,8.0,30.1,No
0.0,33.0,1018.2,1013.9,0.0,0.0,32.2,No
0.0,20.0,1011.0,1007.1,5.0,5.0,37.5,No
0.0,9.0,1013.3,1008.4,2.0,2.0,31.3,No
0.0,11.0,1023.8,1022.2,8.0,8.0,11.2,Yes
0.0,15.0,1013.9,1009.3,6.0,6.0,33.3,No
0.0,9.0,1012.8,1008.3,1.0,1.0,34.2,Yes
40.0,13.0,1003.9,1002.4,8.0,8.0,26.4,Yes
0.0,24.0,1015.5,1011.4,0.0,1.0,35.4,No
0.0,11.0,1014.8,1010.9,3.0,2.0,31.6,No
0.0,39.0,1011.2,1008.0,4.0,7.0,26.4,No
21.0,13.0,1010.4,1006.3,1.0,1.0,33.9,Yes
0.0,11.0,1012.4,1008.4,2.0,7.0,29.6,No
0.0,20.0,1016.8,1012.9,0.0,1.0,31.2,No
0.0,9.0,1022.4,1018.0,1.0,2.0,28.2,No
0.0,28.0,1013.7,1006.9,5.0,4.0,34.6,No
0.0,6.0,1014.4,1010.0,3.0,2.0,30.9,No
0.0,20.0,1017.3,1013.2,1.0,1.0,31.3,No
5.6,13.0,1014.1,1009.2,6.0,5.0,31.2,No
2.8,11.0,1005.3,1002.1,7.0,7.0,30.0,No
13.2,20.0,1011.9,1008.0,7.0,7.0,32.0,No
0.0,7.0,1014.2,1009.1,3.0,4.0,32.1,No
0.0,19.0,1023.5,1019.5,6.0,7.0,31.4,No
0.0,20.0,1011.8,1007.9,0.0,1.0,35.2,No
3.8,17.0,1011.3,1007.1,1.0,2.0,32.6,Yes
0.0,35.0,1010.2,1006.4,1.0,1.0,34.0,No
0.0,11.0,1017.9,1013.8,0.0,0.0,31.2,No
0.0,28.0,1005.4,999.8,4.0,7.0,37.1,Yes
0.0,9.0,1018.6,1013.7,7.0,6.0,32.5,No
0.0,4.0,1011.9,1009.3,4.0,2.0,32.9,No
0.0,11.0,1027.7,1023.7,0.0,0.0,20.7,No
0.0,9.0,1013.4,1009.8,1.0,1.0,32.1,No
8.2,7.0,1013.4,1008.9,4.0,4.0,30.0,Yes
0.0,20.0,1016.1,1011.1,3.0,1.0,32.5,No
0.4,22.0,1019.0,1017.5,7.0,8.0,19.6,Yes
0.0,24.0,1014.2,1010.4,7.0,7.0,30.2,No
0.4,9.0,1010.9,1008.8,6.0,7.0,26.8,Yes
8.2,19.0,1012.9,1009.2,7.0,7.0,32.1,Yes
0.0,9.0,1012.7,1008.0,0.0,3.0,35.7,No
0.0,2.0,1014.9,1009.6,8.0,8.0,25.8,Yes
0.0,9.0,1010.3,1007.6,3.0,5.0,30.9,No
9.2,2.0,1006.5,1004.2,7.0,7.0,24.8,Yes
0.0,11.0,1015.7,1011.0,0.0,0.0,34.5,No
0.0,7.0,1016.5,1011.7,0.0,0.0,36.5,No
0.2,13.0,1010.5,1006.4,7.0,7.0,31.7,No
0.0,24.0,1006.4,1004.3,7.0,5.0,31.3,No
0.0,22.0,1016.4,1011.3,1.0,1.0,28.6,No
0.0,6.0,1013.9,1009.6,3.0,3.0,31.6,Yes
0.0,24.0,1015.5,1011.9,1.0,2.0,30.5,No
0.0,11.0,1010.9,1006.3,1.0,4.0,38.0,No
0.0,15.0,1018.1,1013.6,7.0,3.0,30.2,No
0.0,11.0,1011.4,1007.5,2.0,6.0,36.0,No
0.0,24.0,1015.5,1010.5,0.0,2.0,32.1,No
5.0,2.0,1010.5,1005.1,6.0,5.0,36.0,Yes
0.0,11.0,1012.6,1007.6,4.0,2.0,38.1,No
0.0,13.0,1014.8,1009.5,0.0,2.0,34.8,No
28.8,33.0,1007.0,1005.5,8.0,8.0,27.9,Yes
6.8,11.0,1006.9,1004.1,7.0,7.0,30.3,No
0.0,2.0,1011.8,1009.3,3.0,4.0,29.6,Yes
0.0,6.0,1019.1,1016.3,0.0,2.0,21.4,No
0.0,9.0,1017.8,1014.6,5.0,5.0,18.5,No
0.0,26.0,1005.6,1004.7,7.0,7.0,30.0,Yes
0.0,20.0,1007.2,1002.7,1.0,8.0,37.1,No
0.0,15.0,1016.1,1011.9,6.0,7.0,30.9,No
0.0,20.0,1015.0,1010.6,1.0,1.0,31.0,No
0.0,9.0,1007.7,1003.1,7.0,7.0,32.9,Yes
2.6,28.0,1012.6,1009.8,8.0,8.0,29.3,No
0.0,13.0,1015.7,1011.8,0.0,3.0,35.0,No
0.0,22.0,1017.8,1012.7,0.0,1.0,28.6,No
0.0,7.0,1014.0,1010.1,3.0,6.0,31.1,No
0.0,13.0,1015.1,1011.6,1.0,1.0,30.7,No
0.0,26.0,1012.9,1009.1,1.0,1.0,30.1,No
0.0,7.0,1013.7,1009.8,0.0,2.0,30.7,No
3.0,6.0,1007.7,1005.9,7.0,7.0,30.5,No
0.0,17.0,1016.0,1011.1,1.0,1.0,30.3,No
20.6,13.0,1012.0,1008.5,1.0,2.0,31.7,No
0.0,15.0,1011.7,1007.2,1.0,1.0,32.5,No
0.0,15.0,1016.2,1011.2,0.0,1.0,33.8,No
0.0,13.0,1013.1,1008.5,6.0,8.0,29.0,Yes
0.0,20.0,1011.6,1007.7,1.0,1.0,33.6,No
0.0,17.0,1010.5,1005.9,7.0,7.0,33.9,Yes
0.0,24.0,1013.0,1009.5,1.0,3.0,37.0,No
1.4,13.0,1002.3,998.3,7.0,7.0,34.9,Yes
31.2,9.0,1006.0,1001.5,7.0,8.0,31.5,Yes
0.4,17.0,1006.7,1001.5,2.0,4.0,38.5,Yes
0.0,30.0,1007.2,1004.5,6.0,4.0,33.5,No
0.0,7.0,1015.5,1010.8,3.0,3.0,31.8,No
0.0,22.0,1018.6,1016.1,0.0,0.0,22.7,No
81.0,13.0,1009.1,1006.5,8.0,7.0,31.5,No
0.0,19.0,1013.4,1009.6,1.0,1.0,31.4,No
0.0,24.0,1024.3,1019.8,0.0,0.0,23.5,No
1.0,9.0,1009.0,1006.1,2.0,1.0,32.5,No
0.0,28.0,1020.7,1016.0,1.0,4.0,26.0,No
0.0,19.0,1007.6,1002.6,1.0,7.0,38.2,No
14.8,22.0,1009.1,1006.6,7.0,7.0,28.3,Yes
0.0,22.0,1008.7,1003.9,3.0,3.0,34.2,No
4.4,11.0,1020.7,1018.3,8.0,8.0,15.5,Yes
0.0,15.0,1013.9,1010.0,1.0,2.0,30.1,No
0.0,13.0,1021.5,1016.4,1.0,1.0,28.1,No
0.0,17.0,1015.9,1012.5,0.0,0.0,22.6,No
0.0,20.0,1012.3,1009.5,6.0,6.0,30.7,No
0.0,7.0,1022.1,1017.8,7.0,7.0,22.2,No
0.0,22.0,1019.3,1013.5,2.0,1.0,33.0,No
0.2,15.0,1019.0,1016.3,1.0,1.0,16.3,No
0.0,19.0,1008.6,1005.5,7.0,2.0,30.8,No
0.0,22.0,1015.5,1013.0,4.0,3.0,29.5,No
0.4,9.0,1006.3,1003.2,7.0,7.0,28.2,Yes
0.0,20.0,1016.4,1015.5,7.0,7.0,20.4,Yes
12.0,17.0,1020.5,1017.9,4.0,8.0,15.9,No
0.0,17.0,1004.5,1002.2,7.0,7.0,32.1,No
2.8,4.0,1009.1,1005.3,3.0,4.0,33.8,Yes
0.0,26.0,1020.0,1017.3,7.0,8.0,21.6,No
0.0,17.0,1016.6,1011.6,0.0,1.0,32.5,No
0.0,24.0,1016.4,1012.4,2.0,5.0,29.2,No
0.0,7.0,1012.0,1007.4,2.0,1.0,31.8,No
0.0,6.0,1007.9,1004.1,1.0,2.0,39.7,No
0.0,9.0,1015.2,1010.6,5.0,2.0,31.2,No
0.0,28.0,1010.1,1008.1,6.0,2.0,32.3,No
13.0,7.0,1008.1,1004.3,8.0,7.0,31.1,No
21.8,20.0,1003.7,999.8,7.0,7.0,32.1,Yes
0.0,31.0,1011.0,1006.7,0.0,1.0,38.6,No
0.0,13.0,1017.7,1013.6,1.0,7.0,30.5,No
0.4,15.0,1022.6,1019.2,7.0,7.0,17.2,No
0.6,9.0,1008.7,1004.7,7.0,7.0,32.8,Yes
0.0,11.0,1008.5,1004.3,5.0,2.0,33.5,No
0.0,19.0,1008.5,1004.8,3.0,6.0,33.0,No
0.0,19.0,1014.6,1010.3,1.0,2.0,32.6,No
102.2,11.0,1015.5,1011.4,8.0,7.0,27.8,Yes
0.0,26.0,1007.3,1004.3,7.0,8.0,33.7,No
0.0,9.0,1012.5,1009.3,2.0,2.0,32.3,No
0.0,19.0,1009.8,1005.3,6.0,4.0,36.0,Yes
2.0,15.0,1005.8,1002.9,7.0,7.0,30.7,Yes
0.0,17.0,1010.3,1007.5,1.0,6.0,32.5,No
0.0,9.0,1012.8,1009.1,4.0,6.0,30.3,No
0.0,9.0,1021.2,1018.8,2.0,5.0,20.5,No
0.0,13.0,1017.1,1013.5,0.0,0.0,28.5,No
0.0,9.0,1010.9,1007.5,2.0,4.0,30.6,No
14.4,24.0,1005.9,1003.5,8.0,7.0,30.3,Yes
0.0,13.0,1012.1,1007.9,1.0,6.0,29.7,No
0.0,22.0,1010.0,1006.3,5.0,5.0,34.4,Yes
0.0,4.0,1021.8,1017.6,7.0,1.0,22.9,No
20.0,7.0,1013.6,1011.2,5.0,7.0,31.1,No
5.8,30.0,1006.6,1003.6,8.0,7.0,30.9,Yes
10.4,26.0,1004.7,1001.1,7.0,7.0,30.8,Yes
0.0,31.0,1018.2,1012.9,0.0,2.0,30.2,No
0.0,15.0,1013.3,1008.8,0.0,2.0,34.0,No
0.0,9.0,1013.9,1008.4,0.0,6.0,39.0,No
0.0,17.0,1021.5,1018.8,1.0,1.0,20.7,No
0.0,9.0,1018.1,1012.9,0.0,0.0,31.4,No
0.0,13.0,1018.6,1014.4,1.0,6.0,30.4,No
0.0,28.0,1009.4,1006.0,1.0,0.0,31.4,No
0.0,7.0,1011.7,1007.8,4.0,4.0,32.6,Yes
0.0,17.0,1009.8,1006.9,4.0,6.0,33.3,No
0.0,6.0,1015.1,1010.7,0.0,0.0,33.6,No
0.0,17.0,1019.4,1015.5,7.0,5.0,26.0,No
13.6,2.0,1020.5,1015.5,8.0,2.0,23.9,No
0.4,13.0,1016.6,1013.9,7.0,8.0,31.2,No
0.0,7.0,1023.0,1018.7,6.0,7.0,18.9,No
11.8,11.0,1007.9,1005.2,7.0,7.0,28.7,Yes
0.2,13.0,1008.5,1004.7,7.0,6.0,29.6,No
0.0,13.0,1024.2,1020.5,0.0,0.0,16.6,No
0.0,13.0,1010.8,1009.2,7.0,8.0,14.4,No
0.0,2.0,1021.5,1017.5,2.0,1.0,24.9,No
129.4,2.0,1008.3,1004.5,8.0,8.0,25.8,Yes
0.0,15.0,1017.9,1014.6,1.0,1.0,22.5,No
0.0,15.0,1012.7,1009.6,0.0,1.0,32.2,No
0.0,11.0,1013.0,1007.2,0.0,1.0,38.5,No
0.0,11.0,1009.8,1005.5,5.0,6.0,37.7,Yes
0.0,15.0,1013.0,1008.5,2.0,1.0,33.3,No
17.8,9.0,1011.1,1008.0,7.0,6.0,30.3,Yes
4.8,6.0,1012.7,1007.9,3.0,5.0,36.3,No
0.0,17.0,1012.3,1008.2,3.0,3.0,33.2,No
0.0,19.0,1011.0,1008.7,7.0,7.0,30.8,No
0.0,26.0,1015.6,1011.7,2.0,0.0,31.6,No
0.0,11.0,1012.6,1009.0,1.0,4.0,34.8,No
0.0,11.0,1016.9,1012.1,1.0,2.0,34.3,No
0.0,20.0,1016.4,1011.9,0.0,0.0,30.4,No
1.3,20.0,1013.7,1010.9,8.0,8.0,16.7,Yes
0.0,6.0,1023.6,1019.7,5.0,6.0,20.3,No
12.4,15.0,1009.1,1005.2,6.0,7.0,33.5,No
0.0,9.0,1024.1,1021.6,0.0,0.0,18.8,No
17.6,15.0,1013.9,1009.4,6.0,4.0,32.0,Yes
0.0,30.0,1019.3,1014.9,1.0,1.0,29.4,No
0.0,15.0,1020.0,1015.5,2.0,7.0,29.5,No
0.0,6.0,1023.1,1019.6,0.0,0.0,18.6,No
0.0,9.0,1027.3,1023.2,1.0,1.0,17.6,No
0.0,11.0,1008.5,1004.9,6.0,7.0,30.7,Yes
0.0,20.0,1019.0,1016.3,1.0,4.0,20.1,No
65.8,13.0,1007.3,1005.4,8.0,7.0,25.9,Yes
0.0,24.0,1016.1,1011.3,6.0,1.0,27.6,No
0.0,6.0,1011.8,1006.7,1.0,5.0,38.9,No
0.0,17.0,1010.3,1006.8,5.0,3.0,30.8,No
0.2,11.0,1004.0,1000.1,8.0,8.0,24.8,Yes
0.0,28.0,1013.9,1009.2,7.0,3.0,35.0,No
0.0,9.0,1013.9,1010.3,1.0,2.0,32.4,No
3.8,15.0,1005.7,1001.8,7.0,7.0,28.7,Yes
0.0,6.0,1010.0,1007.2,0.0,0.0,36.6,No
0.2,11.0,1010.4,1007.0,7.0,7.0,32.7,No
0.0,15.0,1012.0,1008.6,0.0,2.0,34.8,No
136.4,13.0,1006.6,1002.6,8.0,8.0,24.0,Yes
