no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,lead_time,arrival_month,arrival_date,avg_price_per_room,no_of_special_requests,booking_status
2.0,0.0,2.0,2.0,115.0,2.0,27.0,87.0,0.0,Not_Canceled
2.0,1.0,1.0,3.0,59.0,4.0,11.0,93.08,1.0,Not_Canceled
2.0,1.0,0.0,2.0,141.0,9.0,23.0,147.6,1.0,Not_Canceled
2.0,0.0,0.0,2.0,99.0,3.0,23.0,89.3,1.0,Not_Canceled
1.0,0.0,2.0,1.0,116.0,2.0,28.0,61.0,0.0,Canceled
2.0,0.0,0.0,2.0,67.0,11.0,20.0,81.9,2.0,Not_Canceled
1.0,0.0,0.0,3.0,166.0,11.0,1.0,110.0,0.0,Canceled
3.0,0.0,1.0,3.0,18.0,12.0,12.0,130.9,0.0,Not_Canceled
2.0,0.0,0.0,2.0,7.0,9.0,15.0,153.5,2.0,Not_Canceled
1.0,0.0,0.0,2.0,292.0,7.0,21.0,90.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,122.0,4.0,18.0,60.59,0.0,Not_Canceled
2.0,0.0,2.0,2.0,2.0,8.0,21.0,89.0,2.0,Not_Canceled
1.0,0.0,0.0,2.0,3.0,10.0,11.0,154.0,1.0,Not_Canceled
2.0,0.0,0.0,1.0,60.0,3.0,10.0,76.5,0.0,Canceled
2.0,0.0,2.0,2.0,49.0,3.0,6.0,75.95,0.0,Not_Canceled
2.0,0.0,2.0,1.0,22.0,7.0,9.0,85.0,0.0,Not_Canceled
2.0,0.0,2.0,1.0,18.0,10.0,29.0,140.0,1.0,Canceled
3.0,0.0,1.0,3.0,148.0,8.0,15.0,136.43,1.0,Canceled
2.0,0.0,1.0,2.0,0.0,4.0,15.0,89.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,292.0,7.0,21.0,115.0,0.0,Canceled
2.0,0.0,0.0,1.0,0.0,1.0,2.0,72.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,13.0,7.0,19.0,93.17,1.0,Not_Canceled
2.0,0.0,0.0,4.0,92.0,10.0,7.0,70.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,47.0,6.0,16.0,140.4,0.0,Canceled
2.0,0.0,0.0,3.0,24.0,9.0,17.0,117.67,1.0,Not_Canceled
2.0,0.0,0.0,2.0,177.0,8.0,16.0,103.5,1.0,Canceled
2.0,0.0,0.0,1.0,2.0,4.0,7.0,101.0,1.0,Not_Canceled
2.0,0.0,1.0,1.0,60.0,10.0,12.0,65.0,1.0,Not_Canceled
2.0,1.0,0.0,1.0,32.0,4.0,27.0,165.15,0.0,Not_Canceled
1.0,0.0,0.0,3.0,12.0,8.0,5.0,60.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,257.0,7.0,1.0,101.5,0.0,Canceled
2.0,0.0,0.0,3.0,29.0,12.0,31.0,115.0,1.0,Not_Canceled
2.0,0.0,0.0,2.0,27.0,9.0,30.0,108.0,0.0,Not_Canceled
2.0,0.0,0.0,3.0,19.0,10.0,6.0,90.0,0.0,Not_Canceled
2.0,0.0,2.0,1.0,228.0,10.0,30.0,93.3,0.0,Canceled
2.0,0.0,1.0,4.0,135.0,11.0,2.0,90.0,0.0,Canceled
2.0,0.0,2.0,0.0,39.0,7.0,10.0,144.9,1.0,Not_Canceled
2.0,2.0,0.0,2.0,210.0,7.0,27.0,146.0,0.0,Canceled
2.0,1.0,2.0,2.0,25.0,4.0,17.0,125.5,0.0,Not_Canceled
2.0,0.0,0.0,3.0,150.0,6.0,16.0,45.0,1.0,Not_Canceled
2.0,0.0,0.0,2.0,15.0,8.0,23.0,129.0,0.0,Canceled
3.0,0.0,0.0,1.0,40.0,10.0,15.0,176.4,2.0,Not_Canceled
2.0,0.0,0.0,1.0,56.0,6.0,8.0,120.0,0.0,Not_Canceled
1.0,0.0,0.0,4.0,6.0,10.0,6.0,148.5,1.0,Not_Canceled
2.0,0.0,0.0,3.0,433.0,9.0,8.0,70.0,0.0,Canceled
2.0,0.0,4.0,5.0,9.0,9.0,20.0,169.11,0.0,Not_Canceled
2.0,0.0,2.0,2.0,110.0,7.0,3.0,118.06,0.0,Not_Canceled
2.0,0.0,1.0,2.0,256.0,9.0,14.0,76.67,0.0,Not_Canceled
2.0,0.0,1.0,0.0,4.0,5.0,2.0,95.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,41.0,4.0,11.0,105.3,1.0,Not_Canceled
2.0,2.0,0.0,2.0,9.0,8.0,17.0,149.0,0.0,Not_Canceled
2.0,0.0,1.0,4.0,6.0,3.0,14.0,118.0,1.0,Not_Canceled
2.0,0.0,1.0,2.0,91.0,4.0,4.0,80.0,0.0,Canceled
2.0,0.0,1.0,2.0,280.0,9.0,19.0,110.0,0.0,Canceled
1.0,0.0,0.0,2.0,188.0,6.0,15.0,130.0,0.0,Canceled
2.0,0.0,2.0,2.0,7.0,6.0,19.0,156.0,1.0,Not_Canceled
2.0,0.0,1.0,3.0,2.0,8.0,17.0,122.0,2.0,Not_Canceled
2.0,0.0,0.0,2.0,9.0,9.0,29.0,99.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,1.0,5.0,26.0,136.18,0.0,Not_Canceled
2.0,0.0,2.0,0.0,35.0,9.0,25.0,117.0,2.0,Not_Canceled
1.0,0.0,0.0,1.0,21.0,10.0,7.0,77.0,1.0,Not_Canceled
2.0,0.0,1.0,1.0,7.0,5.0,21.0,112.0,1.0,Not_Canceled
2.0,0.0,1.0,3.0,250.0,9.0,26.0,95.0,0.0,Canceled
1.0,0.0,1.0,0.0,4.0,9.0,26.0,98.1,0.0,Canceled
2.0,0.0,0.0,2.0,291.0,8.0,19.0,115.0,0.0,Canceled
2.0,0.0,2.0,1.0,41.0,3.0,13.0,85.67,0.0,Not_Canceled
1.0,0.0,1.0,1.0,16.0,1.0,18.0,90.0,0.0,Not_Canceled
1.0,0.0,1.0,0.0,2.0,5.0,9.0,89.0,1.0,Not_Canceled
1.0,0.0,0.0,1.0,0.0,3.0,17.0,50.0,1.0,Not_Canceled
2.0,0.0,2.0,1.0,81.0,7.0,26.0,76.5,1.0,Canceled
2.0,0.0,2.0,3.0,32.0,9.0,25.0,81.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,301.0,11.0,18.0,52.0,0.0,Canceled
2.0,0.0,1.0,2.0,1.0,11.0,27.0,80.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,85.0,10.0,6.0,85.0,1.0,Not_Canceled
2.0,0.0,2.0,2.0,25.0,2.0,7.0,64.64,0.0,Not_Canceled
2.0,0.0,2.0,3.0,7.0,12.0,4.0,88.4,1.0,Not_Canceled
2.0,0.0,1.0,4.0,26.0,1.0,27.0,60.0,1.0,Not_Canceled
2.0,0.0,1.0,2.0,193.0,6.0,20.0,120.0,0.0,Canceled
1.0,0.0,1.0,0.0,0.0,10.0,10.0,95.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,305.0,11.0,4.0,89.0,0.0,Canceled
2.0,0.0,1.0,1.0,56.0,8.0,27.0,136.35,1.0,Canceled
2.0,0.0,0.0,2.0,94.0,4.0,13.0,85.5,1.0,Not_Canceled
2.0,0.0,2.0,1.0,84.0,3.0,27.0,90.3,1.0,Canceled
2.0,0.0,1.0,3.0,75.0,3.0,17.0,12.0,0.0,Canceled
2.0,0.0,0.0,2.0,15.0,9.0,16.0,115.0,2.0,Not_Canceled
2.0,0.0,0.0,3.0,160.0,12.0,30.0,70.67,0.0,Not_Canceled
1.0,0.0,0.0,3.0,18.0,6.0,21.0,90.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,40.0,11.0,7.0,135.33,1.0,Not_Canceled
0.0,2.0,2.0,1.0,21.0,8.0,20.0,109.83,2.0,Not_Canceled
3.0,0.0,0.0,4.0,106.0,8.0,24.0,152.1,0.0,Canceled
2.0,0.0,0.0,2.0,24.0,9.0,3.0,80.85,1.0,Not_Canceled
1.0,0.0,1.0,2.0,57.0,6.0,10.0,75.33,1.0,Not_Canceled
2.0,0.0,1.0,1.0,247.0,6.0,6.0,115.0,1.0,Canceled
2.0,2.0,2.0,2.0,0.0,7.0,8.0,265.0,0.0,Canceled
2.0,0.0,2.0,1.0,26.0,9.0,12.0,124.0,3.0,Not_Canceled
2.0,0.0,0.0,2.0,2.0,1.0,22.0,88.0,1.0,Not_Canceled
2.0,0.0,2.0,4.0,164.0,9.0,9.0,116.45,3.0,Not_Canceled
2.0,0.0,1.0,2.0,273.0,5.0,13.0,95.0,0.0,Canceled
2.0,0.0,3.0,10.0,72.0,11.0,14.0,75.82,0.0,Canceled
2.0,0.0,0.0,4.0,69.0,12.0,30.0,111.3,1.0,Not_Canceled
1.0,0.0,0.0,2.0,103.0,4.0,19.0,115.0,0.0,Canceled
2.0,0.0,0.0,3.0,105.0,11.0,26.0,72.25,3.0,Not_Canceled
2.0,0.0,1.0,3.0,285.0,10.0,3.0,100.0,0.0,Canceled
1.0,0.0,2.0,1.0,73.0,4.0,3.0,76.5,1.0,Not_Canceled
1.0,0.0,1.0,2.0,19.0,5.0,2.0,120.0,0.0,Not_Canceled
2.0,0.0,1.0,1.0,220.0,8.0,15.0,90.0,1.0,Not_Canceled
2.0,0.0,2.0,5.0,132.0,8.0,10.0,96.56,1.0,Not_Canceled
2.0,0.0,0.0,2.0,60.0,9.0,2.0,123.3,0.0,Canceled
2.0,0.0,2.0,0.0,386.0,10.0,23.0,115.0,1.0,Canceled
2.0,0.0,0.0,3.0,16.0,4.0,12.0,105.82,1.0,Not_Canceled
1.0,0.0,2.0,4.0,1.0,11.0,9.0,0.0,1.0,Not_Canceled
2.0,0.0,1.0,2.0,65.0,8.0,12.0,85.0,1.0,Not_Canceled
2.0,0.0,1.0,2.0,189.0,10.0,28.0,109.8,0.0,Canceled
2.0,0.0,2.0,3.0,304.0,8.0,20.0,65.6,1.0,Not_Canceled
2.0,0.0,0.0,3.0,14.0,1.0,21.0,79.25,0.0,Not_Canceled
2.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,193.0,6.0,20.0,120.0,0.0,Canceled
1.0,0.0,2.0,1.0,35.0,4.0,17.0,93.9,0.0,Canceled
2.0,2.0,1.0,3.0,63.0,10.0,17.0,190.8,3.0,Not_Canceled
2.0,0.0,1.0,2.0,7.0,9.0,21.0,136.0,2.0,Not_Canceled
2.0,1.0,1.0,1.0,6.0,2.0,20.0,120.0,3.0,Not_Canceled
2.0,0.0,0.0,3.0,92.0,4.0,14.0,96.3,1.0,Not_Canceled
2.0,0.0,2.0,5.0,17.0,12.0,30.0,90.34,1.0,Not_Canceled
1.0,0.0,2.0,3.0,27.0,11.0,6.0,143.3,1.0,Not_Canceled
2.0,0.0,0.0,1.0,8.0,11.0,5.0,130.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,188.0,6.0,15.0,130.0,0.0,Canceled
2.0,0.0,2.0,0.0,0.0,10.0,16.0,139.0,0.0,Not_Canceled
1.0,0.0,1.0,2.0,224.0,10.0,2.0,60.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,86.0,9.0,24.0,105.0,0.0,Not_Canceled
2.0,0.0,2.0,2.0,82.0,10.0,30.0,59.85,1.0,Not_Canceled
2.0,0.0,0.0,2.0,245.0,6.0,17.0,75.0,0.0,Canceled
1.0,0.0,1.0,2.0,21.0,11.0,7.0,210.0,1.0,Not_Canceled
1.0,0.0,0.0,1.0,99.0,2.0,19.0,81.0,0.0,Not_Canceled
1.0,0.0,2.0,3.0,115.0,2.0,27.0,76.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,74.0,9.0,18.0,101.5,0.0,Not_Canceled
2.0,0.0,0.0,5.0,57.0,11.0,15.0,75.0,0.0,Not_Canceled
2.0,0.0,0.0,1.0,32.0,9.0,2.0,72.42,1.0,Not_Canceled
2.0,2.0,1.0,5.0,219.0,8.0,8.0,158.95,0.0,Canceled
2.0,0.0,1.0,3.0,6.0,6.0,27.0,141.0,1.0,Not_Canceled
2.0,0.0,0.0,3.0,44.0,2.0,17.0,75.0,0.0,Not_Canceled
2.0,0.0,2.0,4.0,118.0,11.0,13.0,86.67,1.0,Not_Canceled
2.0,0.0,1.0,0.0,102.0,10.0,9.0,108.0,1.0,Canceled
1.0,0.0,1.0,3.0,29.0,4.0,18.0,97.33,0.0,Not_Canceled
2.0,1.0,1.0,2.0,190.0,10.0,28.0,112.5,0.0,Canceled
1.0,0.0,1.0,5.0,349.0,10.0,4.0,80.0,0.0,Canceled
2.0,0.0,0.0,3.0,184.0,8.0,9.0,105.3,2.0,Canceled
2.0,0.0,0.0,3.0,2.0,6.0,7.0,121.0,1.0,Not_Canceled
1.0,0.0,2.0,1.0,1.0,2.0,28.0,60.0,0.0,Canceled
2.0,0.0,2.0,2.0,99.0,2.0,14.0,79.5,2.0,Not_Canceled
2.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,1.0,Not_Canceled
2.0,1.0,2.0,2.0,10.0,2.0,13.0,91.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,0.0,10.0,5.0,65.0,1.0,Not_Canceled
2.0,0.0,2.0,1.0,244.0,10.0,30.0,68.25,1.0,Not_Canceled
1.0,0.0,0.0,1.0,221.0,8.0,12.0,73.0,0.0,Not_Canceled
2.0,0.0,2.0,2.0,111.0,6.0,17.0,129.65,1.0,Not_Canceled
2.0,0.0,0.0,1.0,50.0,4.0,2.0,80.1,0.0,Canceled
2.0,0.0,1.0,3.0,99.0,7.0,25.0,94.5,0.0,Canceled
2.0,0.0,0.0,1.0,6.0,12.0,10.0,95.0,2.0,Not_Canceled
2.0,0.0,2.0,2.0,11.0,8.0,22.0,90.0,2.0,Not_Canceled
2.0,0.0,1.0,0.0,12.0,7.0,17.0,85.0,0.0,Canceled
2.0,0.0,2.0,2.0,60.0,3.0,20.0,75.0,0.0,Canceled
2.0,0.0,2.0,1.0,145.0,1.0,3.0,65.0,0.0,Not_Canceled
1.0,0.0,0.0,1.0,4.0,2.0,19.0,81.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,1.0,10.0,28.0,149.0,1.0,Not_Canceled
1.0,0.0,0.0,1.0,1.0,6.0,17.0,89.25,0.0,Not_Canceled
3.0,0.0,2.0,1.0,176.0,8.0,6.0,137.7,2.0,Canceled
2.0,0.0,0.0,1.0,0.0,8.0,18.0,129.0,0.0,Not_Canceled
1.0,0.0,1.0,2.0,18.0,12.0,4.0,118.67,0.0,Not_Canceled
2.0,0.0,0.0,1.0,289.0,10.0,17.0,67.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,39.0,8.0,14.0,101.5,0.0,Not_Canceled
2.0,0.0,1.0,3.0,113.0,6.0,30.0,85.0,0.0,Canceled
2.0,0.0,2.0,3.0,6.0,2.0,21.0,70.0,0.0,Not_Canceled
1.0,0.0,0.0,1.0,0.0,12.0,11.0,0.0,1.0,Not_Canceled
2.0,0.0,0.0,1.0,0.0,7.0,29.0,89.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,85.0,6.0,20.0,126.9,0.0,Canceled
2.0,0.0,2.0,4.0,126.0,6.0,26.0,80.75,1.0,Not_Canceled
1.0,0.0,1.0,0.0,118.0,9.0,18.0,125.0,0.0,Canceled
1.0,0.0,1.0,2.0,219.0,9.0,4.0,76.67,0.0,Not_Canceled
1.0,0.0,1.0,0.0,3.0,10.0,10.0,134.0,0.0,Not_Canceled
2.0,2.0,2.0,1.0,2.0,10.0,10.0,196.0,3.0,Not_Canceled
2.0,0.0,1.0,1.0,301.0,7.0,30.0,115.0,1.0,Canceled
2.0,0.0,2.0,3.0,265.0,10.0,9.0,100.3,0.0,Canceled
1.0,0.0,0.0,1.0,71.0,6.0,30.0,112.5,0.0,Canceled
1.0,0.0,0.0,2.0,31.0,2.0,4.0,71.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,97.0,3.0,24.0,64.98,1.0,Not_Canceled
2.0,0.0,1.0,4.0,90.0,3.0,7.0,73.95,0.0,Canceled
3.0,0.0,2.0,4.0,87.0,8.0,27.0,112.03,2.0,Not_Canceled
3.0,0.0,2.0,2.0,204.0,10.0,18.0,137.0,0.0,Canceled
2.0,0.0,2.0,2.0,63.0,9.0,3.0,106.88,2.0,Not_Canceled
2.0,0.0,2.0,3.0,35.0,6.0,17.0,96.3,0.0,Not_Canceled
2.0,0.0,1.0,4.0,6.0,11.0,4.0,78.2,0.0,Not_Canceled
2.0,0.0,2.0,1.0,114.0,7.0,11.0,76.5,0.0,Canceled
1.0,0.0,0.0,2.0,192.0,6.0,24.0,110.0,0.0,Canceled
2.0,0.0,0.0,3.0,204.0,5.0,5.0,100.0,0.0,Canceled
2.0,0.0,1.0,3.0,3.0,9.0,10.0,126.25,2.0,Not_Canceled
2.0,0.0,0.0,3.0,143.0,8.0,25.0,100.0,0.0,Not_Canceled
1.0,0.0,0.0,1.0,28.0,11.0,2.0,110.0,0.0,Canceled
2.0,0.0,0.0,1.0,13.0,2.0,13.0,79.0,1.0,Not_Canceled
2.0,0.0,1.0,2.0,12.0,12.0,25.0,80.42,0.0,Not_Canceled
2.0,0.0,1.0,4.0,61.0,12.0,30.0,111.6,1.0,Not_Canceled
2.0,0.0,0.0,2.0,0.0,4.0,13.0,80.39,0.0,Not_Canceled
2.0,0.0,0.0,3.0,88.0,10.0,20.0,132.3,1.0,Canceled
2.0,0.0,0.0,4.0,292.0,12.0,13.0,86.7,0.0,Canceled
2.0,0.0,0.0,3.0,86.0,12.0,30.0,81.86,1.0,Not_Canceled
2.0,0.0,2.0,2.0,226.0,10.0,29.0,70.0,1.0,Not_Canceled
2.0,0.0,2.0,3.0,90.0,12.0,24.0,74.8,1.0,Not_Canceled
2.0,0.0,1.0,1.0,275.0,6.0,4.0,62.8,0.0,Canceled
1.0,0.0,1.0,0.0,77.0,10.0,30.0,85.5,2.0,Not_Canceled
1.0,0.0,0.0,1.0,55.0,7.0,7.0,79.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,192.0,6.0,24.0,95.0,0.0,Not_Canceled
3.0,0.0,2.0,3.0,23.0,10.0,18.0,105.0,1.0,Not_Canceled
2.0,0.0,0.0,1.0,109.0,10.0,11.0,108.0,0.0,Canceled
2.0,0.0,1.0,3.0,21.0,9.0,10.0,65.55,0.0,Canceled
2.0,0.0,1.0,3.0,183.0,7.0,4.0,98.25,1.0,Canceled
2.0,0.0,1.0,1.0,90.0,7.0,20.0,46.66,0.0,Not_Canceled
2.0,0.0,1.0,2.0,105.0,10.0,12.0,110.0,0.0,Canceled
1.0,0.0,1.0,3.0,75.0,3.0,17.0,70.0,0.0,Canceled
2.0,0.0,1.0,2.0,49.0,3.0,4.0,80.3,1.0,Not_Canceled
3.0,0.0,0.0,2.0,111.0,8.0,11.0,155.7,2.0,Not_Canceled
2.0,0.0,1.0,3.0,290.0,12.0,1.0,73.95,0.0,Canceled
2.0,0.0,2.0,3.0,86.0,3.0,26.0,95.85,1.0,Not_Canceled
2.0,0.0,1.0,2.0,233.0,10.0,14.0,90.0,0.0,Canceled
1.0,0.0,0.0,1.0,1.0,4.0,1.0,65.0,0.0,Not_Canceled
2.0,2.0,0.0,4.0,118.0,5.0,24.0,187.85,0.0,Canceled
2.0,0.0,1.0,2.0,66.0,10.0,9.0,75.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,102.0,10.0,16.0,80.0,0.0,Canceled
2.0,0.0,1.0,0.0,3.0,1.0,25.0,0.0,1.0,Not_Canceled
2.0,0.0,2.0,1.0,11.0,11.0,1.0,87.0,1.0,Not_Canceled
2.0,0.0,0.0,2.0,211.0,5.0,20.0,100.0,0.0,Canceled
2.0,2.0,2.0,3.0,78.0,12.0,3.0,147.9,1.0,Not_Canceled
2.0,0.0,2.0,1.0,27.0,12.0,27.0,91.8,1.0,Not_Canceled
2.0,0.0,1.0,1.0,247.0,6.0,6.0,109.0,0.0,Canceled
2.0,0.0,2.0,2.0,33.0,11.0,11.0,84.15,1.0,Canceled
2.0,2.0,1.0,1.0,60.0,5.0,14.0,198.9,0.0,Canceled
2.0,0.0,2.0,1.0,131.0,10.0,15.0,132.3,0.0,Canceled
2.0,0.0,0.0,2.0,48.0,7.0,27.0,135.9,0.0,Not_Canceled
3.0,0.0,2.0,2.0,55.0,4.0,22.0,130.05,2.0,Not_Canceled
2.0,0.0,0.0,2.0,94.0,4.0,12.0,96.3,1.0,Not_Canceled
2.0,0.0,0.0,3.0,179.0,7.0,19.0,72.25,1.0,Not_Canceled
2.0,0.0,2.0,1.0,43.0,3.0,20.0,88.2,1.0,Not_Canceled
2.0,0.0,1.0,1.0,47.0,5.0,21.0,116.1,0.0,Canceled
2.0,0.0,1.0,0.0,1.0,4.0,18.0,99.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,193.0,6.0,20.0,120.0,0.0,Canceled
2.0,0.0,0.0,2.0,0.0,8.0,7.0,162.0,1.0,Not_Canceled
1.0,0.0,0.0,1.0,2.0,12.0,11.0,75.0,0.0,Not_Canceled
2.0,1.0,0.0,3.0,6.0,2.0,23.0,158.5,2.0,Not_Canceled
2.0,0.0,2.0,1.0,221.0,10.0,10.0,65.0,0.0,Not_Canceled
2.0,0.0,0.0,1.0,2.0,7.0,30.0,156.0,0.0,Not_Canceled
1.0,0.0,2.0,1.0,1.0,2.0,28.0,60.0,0.0,Canceled
2.0,1.0,1.0,1.0,131.0,7.0,9.0,72.25,0.0,Not_Canceled
2.0,0.0,0.0,1.0,5.0,2.0,25.0,81.0,2.0,Not_Canceled
2.0,0.0,0.0,1.0,72.0,9.0,18.0,108.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,14.0,10.0,26.0,149.0,2.0,Not_Canceled
2.0,0.0,0.0,1.0,60.0,6.0,1.0,116.1,0.0,Canceled
2.0,0.0,0.0,2.0,58.0,3.0,4.0,80.3,1.0,Not_Canceled
0.0,2.0,2.0,2.0,115.0,6.0,26.0,92.12,0.0,Canceled
2.0,0.0,0.0,4.0,131.0,8.0,2.0,105.3,0.0,Canceled
2.0,0.0,0.0,3.0,8.0,12.0,29.0,142.67,0.0,Not_Canceled
2.0,1.0,0.0,3.0,113.0,7.0,12.0,121.5,0.0,Not_Canceled
2.0,0.0,2.0,0.0,5.0,9.0,20.0,100.0,0.0,Not_Canceled
2.0,0.0,2.0,1.0,6.0,8.0,28.0,85.0,0.0,Not_Canceled
2.0,0.0,0.0,3.0,37.0,10.0,13.0,105.0,0.0,Not_Canceled
1.0,0.0,0.0,3.0,71.0,6.0,14.0,120.0,0.0,Not_Canceled
2.0,1.0,3.0,6.0,81.0,8.0,1.0,134.1,0.0,Canceled
3.0,0.0,1.0,4.0,155.0,8.0,1.0,130.05,0.0,Canceled
2.0,0.0,0.0,3.0,135.0,8.0,9.0,103.5,1.0,Not_Canceled
1.0,0.0,0.0,3.0,71.0,6.0,14.0,120.0,0.0,Not_Canceled
2.0,0.0,1.0,1.0,4.0,11.0,19.0,91.5,2.0,Not_Canceled
2.0,1.0,0.0,2.0,2.0,11.0,25.0,153.8,0.0,Not_Canceled
2.0,0.0,0.0,1.0,13.0,4.0,28.0,169.0,0.0,Canceled
2.0,0.0,2.0,2.0,89.0,10.0,8.0,108.0,3.0,Not_Canceled
2.0,0.0,0.0,1.0,0.0,9.0,27.0,160.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,48.0,9.0,14.0,130.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,32.0,11.0,20.0,73.0,0.0,Not_Canceled
2.0,0.0,2.0,3.0,23.0,8.0,28.0,123.8,0.0,Canceled
2.0,2.0,2.0,4.0,21.0,6.0,10.0,206.0,0.0,Canceled
2.0,2.0,0.0,3.0,67.0,4.0,27.0,185.1,0.0,Canceled
2.0,0.0,1.0,2.0,115.0,6.0,6.0,116.1,1.0,Not_Canceled
2.0,0.0,2.0,2.0,10.0,10.0,2.0,107.0,0.0,Canceled
2.0,0.0,2.0,2.0,14.0,3.0,13.0,109.0,1.0,Not_Canceled
1.0,0.0,0.0,1.0,8.0,3.0,8.0,96.0,0.0,Not_Canceled
2.0,0.0,2.0,0.0,150.0,10.0,30.0,80.1,0.0,Canceled
2.0,0.0,0.0,1.0,0.0,9.0,22.0,0.0,0.0,Not_Canceled
2.0,0.0,0.0,4.0,270.0,4.0,20.0,62.8,0.0,Canceled
2.0,0.0,2.0,3.0,11.0,11.0,17.0,79.05,0.0,Canceled
2.0,0.0,0.0,3.0,37.0,10.0,13.0,105.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,302.0,9.0,16.0,100.0,0.0,Canceled
2.0,0.0,0.0,2.0,0.0,8.0,14.0,109.0,0.0,Not_Canceled
2.0,2.0,2.0,3.0,12.0,2.0,14.0,230.0,0.0,Canceled
2.0,0.0,2.0,2.0,134.0,12.0,4.0,65.0,0.0,Not_Canceled
2.0,0.0,2.0,1.0,283.0,10.0,23.0,111.3,1.0,Canceled
1.0,0.0,0.0,1.0,1.0,10.0,13.0,102.6,0.0,Not_Canceled
1.0,0.0,1.0,1.0,32.0,7.0,4.0,65.0,1.0,Not_Canceled
1.0,0.0,0.0,1.0,6.0,12.0,8.0,67.0,0.0,Not_Canceled
2.0,0.0,2.0,3.0,85.0,3.0,17.0,73.95,2.0,Not_Canceled
1.0,0.0,0.0,2.0,13.0,6.0,7.0,110.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,1.0,8.0,20.0,106.0,3.0,Not_Canceled
2.0,0.0,0.0,2.0,4.0,12.0,30.0,137.0,1.0,Not_Canceled
2.0,0.0,0.0,1.0,0.0,5.0,20.0,88.56,0.0,Canceled
2.0,0.0,0.0,2.0,301.0,11.0,18.0,52.0,0.0,Canceled
2.0,0.0,2.0,5.0,32.0,10.0,17.0,85.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,257.0,7.0,1.0,101.5,0.0,Canceled
2.0,0.0,1.0,2.0,40.0,11.0,18.0,67.76,1.0,Not_Canceled
2.0,0.0,0.0,2.0,145.0,6.0,28.0,105.3,1.0,Not_Canceled
1.0,0.0,0.0,4.0,323.0,5.0,17.0,86.0,0.0,Not_Canceled
3.0,0.0,2.0,3.0,47.0,7.0,17.0,161.1,2.0,Not_Canceled
1.0,0.0,0.0,1.0,3.0,10.0,13.0,120.0,1.0,Not_Canceled
1.0,0.0,2.0,5.0,163.0,4.0,9.0,73.37,1.0,Not_Canceled
2.0,0.0,0.0,2.0,102.0,10.0,16.0,101.5,0.0,Canceled
2.0,1.0,0.0,2.0,0.0,8.0,19.0,97.0,3.0,Not_Canceled
2.0,0.0,1.0,3.0,82.0,3.0,24.0,99.45,0.0,Canceled
2.0,0.0,0.0,1.0,0.0,10.0,22.0,120.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,1.0,9.0,15.0,75.0,0.0,Not_Canceled
1.0,0.0,0.0,3.0,335.0,10.0,13.0,80.0,0.0,Not_Canceled
2.0,0.0,2.0,3.0,139.0,8.0,11.0,81.25,0.0,Not_Canceled
2.0,0.0,0.0,1.0,0.0,8.0,11.0,75.0,0.0,Canceled
3.0,0.0,2.0,5.0,134.0,8.0,1.0,132.48,0.0,Canceled
2.0,0.0,0.0,1.0,83.0,9.0,30.0,112.2,0.0,Not_Canceled
3.0,0.0,2.0,4.0,160.0,7.0,2.0,125.8,0.0,Canceled
2.0,0.0,2.0,1.0,79.0,9.0,4.0,76.5,0.0,Not_Canceled
2.0,0.0,2.0,2.0,56.0,9.0,25.0,185.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,38.0,6.0,20.0,88.8,0.0,Canceled
2.0,2.0,0.0,3.0,28.0,6.0,2.0,332.57,1.0,Not_Canceled
2.0,0.0,0.0,2.0,211.0,5.0,20.0,100.0,0.0,Canceled
