ra,dec,run,camcol,field,redshift,plate,mjd,class
198.29498,-3.0275768,2334.0,2.0,16.0,0.1021804,340.0,51990.0,GALAXY
121.14421,40.157423,2076.0,3.0,110.0,2.525332,3803.0,55513.0,QSO
348.11967,-0.17577183,4874.0,3.0,341.0,2.174242,381.0,51811.0,QSO
237.30729,12.15927,5317.0,3.0,93.0,2.414197,4886.0,55737.0,QSO
236.91375,12.710217,5317.0,4.0,89.0,0.8866185,4886.0,55737.0,GALAXY
177.88556,-2.5800537,1140.0,3.0,167.0,0.1086395,329.0,52056.0,GALAXY
71.575512,11.564222,6519.0,4.0,78.0,-0.0001075837,2669.0,54086.0,STAR
227.65729,6.8948523,3903.0,2.0,309.0,0.4850718,4878.0,55710.0,GALAXY
128.77384,49.163789,1345.0,2.0,142.0,2.390014,3697.0,55290.0,QSO
359.32756,-0.050057212,2728.0,3.0,408.0,0.6147323,4216.0,55477.0,GALAXY
240.09704,26.208916,3900.0,5.0,691.0,0.5069143,3940.0,55327.0,GALAXY
188.41684,-1.8238558,1140.0,5.0,237.0,0.1630408,335.0,52000.0,GALAXY
7.88029920000002,0.45225857,4247.0,5.0,161.0,0.5374522,4221.0,55443.0,GALAXY
240.62076,25.704782,4002.0,4.0,213.0,2.199642,3940.0,55327.0,QSO
180.16335,37.160791,4392.0,3.0,207.0,1.940212,8864.0,57428.0,QSO
353.42701,-0.89981164,2662.0,1.0,238.0,0.09176014,384.0,51821.0,GALAXY
194.13123,-1.7803443,1140.0,5.0,275.0,0.3244419,338.0,51694.0,GALAXY
182.8618,-3.1506449,1231.0,2.0,91.0,0.1856371,332.0,52367.0,QSO
179.91412,-1.9991412,1231.0,5.0,71.0,0.2868359,331.0,52368.0,GALAXY
176.09392,-1.9870341,5973.0,2.0,63.0,0.07424194,328.0,52282.0,GALAXY
189.39312,-3.2405546,1231.0,2.0,134.0,-0.0003906412,335.0,52000.0,STAR
359.01623,-0.16626208,2728.0,3.0,406.0,0.02601223,386.0,51788.0,GALAXY
227.218,6.6136763,3909.0,2.0,212.0,0.6802471,4878.0,55710.0,GALAXY
29.292082,-3.6363229,7881.0,6.0,217.0,0.8884118,9321.0,58069.0,GALAXY
174.07733,-2.4790159,5976.0,5.0,165.0,0.5018329,327.0,52294.0,QSO
338.0127,1.0714085,7717.0,1.0,182.0,0.9029415,9242.0,58022.0,GALAXY
231.97385,6.9184739,3909.0,4.0,243.0,0.3842116,4885.0,55735.0,GALAXY
201.34458,24.409244,5116.0,4.0,201.0,-0.0005753888,3301.0,54939.0,STAR
358.68705,-0.31031846,4263.0,3.0,107.0,0.1889262,386.0,51788.0,GALAXY
335.93472,1.085026,7717.0,1.0,169.0,0.9046055,9241.0,58014.0,GALAXY
10.053458,-0.41366759,4263.0,3.0,183.0,-0.0006428245,3587.0,55182.0,STAR
39.274834,-4.2810598,7865.0,3.0,176.0,0.7430536,9320.0,58069.0,GALAXY
179.10555,-3.645889,1231.0,1.0,66.0,-4.761838e-05,330.0,52370.0,STAR
227.37942,0.55686687,752.0,5.0,560.0,0.05858022,311.0,51665.0,GALAXY
234.04148,14.958911,5194.0,3.0,777.0,0.4801414,4892.0,55738.0,GALAXY
333.30787,0.49387442,4192.0,5.0,177.0,0.7877625,9239.0,58018.0,GALAXY
238.73442,10.583529,5326.0,4.0,257.0,0.6194252,4879.0,55706.0,GALAXY
242.79555,7.3993291,3836.0,5.0,622.0,0.316817,4895.0,55708.0,GALAXY
190.35535,36.976253,4470.0,3.0,45.0,0.5919203,3969.0,55307.0,GALAXY
42.011349,-2.1893395,7264.0,6.0,150.0,1.201155,9311.0,57743.0,GALAXY
184.19209,0.78220946,756.0,5.0,457.0,0.0002748412,324.0,51666.0,STAR
26.2754,16.595109,7713.0,4.0,398.0,1.379147,11044.0,58508.0,QSO
224.24466,1.0818711,1458.0,1.0,664.0,0.1599018,309.0,51994.0,GALAXY
354.61465,-0.35606314,4263.0,3.0,80.0,0.07513617,384.0,51821.0,GALAXY
172.19867,-3.2881884,1140.0,1.0,129.0,0.5563423,326.0,52375.0,GALAXY
231.83598,0.47704406,752.0,5.0,590.0,0.303322,313.0,51673.0,GALAXY
177.73559,-3.1647616,1231.0,2.0,57.0,0.07696316,329.0,52056.0,GALAXY
232.08081,5.8115874,3910.0,5.0,145.0,0.6016179,4885.0,55735.0,GALAXY
164.30666,-0.42182061,756.0,2.0,324.0,0.5796137,3836.0,55302.0,GALAXY
179.09912,-3.6685879,1231.0,1.0,66.0,0.1688242,330.0,52370.0,GALAXY
184.22113,-3.292027,1231.0,2.0,100.0,0.1104472,333.0,52313.0,GALAXY
178.23139,-3.6699408,1231.0,1.0,60.0,0.003566077,330.0,52370.0,STAR
14.110147,-0.59896419,4858.0,2.0,449.0,0.09966028,395.0,51783.0,GALAXY
251.45595,19.921902,4002.0,6.0,289.0,0.05469916,4179.0,55684.0,GALAXY
244.08138,14.79892,4670.0,3.0,310.0,-0.0002895903,4074.0,55679.0,STAR
32.668077,-1.3467266,8039.0,2.0,23.0,0.9721623,9316.0,58082.0,GALAXY
221.32834,0.66288512,756.0,5.0,705.0,0.05823163,308.0,51662.0,GALAXY
29.035941,-2.3361602,7778.0,3.0,510.0,1.035707,9321.0,58069.0,GALAXY
189.98752,37.226143,4504.0,3.0,198.0,-0.0002597069,3969.0,55307.0,STAR
53.237979,18.234481,4843.0,6.0,276.0,-0.0001683719,3187.0,54821.0,STAR
242.79852,7.2113126,3996.0,1.0,259.0,1.296316,4895.0,55708.0,QSO
183.62697,-0.70094464,752.0,2.0,268.0,-5.318274e-05,324.0,51666.0,STAR
37.505312,-4.9925477,7881.0,2.0,271.0,0.7684522,9319.0,58043.0,GALAXY
144.09554,44.301815,2830.0,3.0,233.0,-6.15128e-05,3265.0,54888.0,STAR
221.60627,0.8748994,752.0,6.0,521.0,1.050209,308.0,51662.0,QSO
178.61127,-2.0043159,1231.0,5.0,62.0,0.2249918,330.0,52370.0,GALAXY
233.48169,-0.82917803,752.0,2.0,601.0,-0.0003452386,315.0,51663.0,STAR
193.97139,-1.3873535,1140.0,6.0,274.0,0.08483982,338.0,51694.0,GALAXY
176.13473,-1.9776125,5973.0,2.0,63.0,0.07670291,328.0,52282.0,GALAXY
154.12639,53.841685,2863.0,4.0,190.0,-8.00561e-05,3324.0,54943.0,STAR
144.08269,43.125656,2830.0,1.0,229.0,-5.149223e-05,3265.0,54888.0,STAR
178.78704,-2.3383443,1231.0,4.0,64.0,0.08823892,330.0,52370.0,GALAXY
179.39862,-2.0892874,1140.0,4.0,177.0,0.37544,330.0,52370.0,GALAXY
183.11977,0.68601782,756.0,5.0,449.0,1.685434e-06,324.0,51666.0,STAR
230.53706,6.680286,3909.0,3.0,234.0,-0.000234886,2902.0,54629.0,STAR
191.64451,-3.7154688,6005.0,3.0,139.0,0.1226623,336.0,51999.0,GALAXY
169.23088,-0.61827254,756.0,2.0,357.0,0.4791577,3838.0,55588.0,GALAXY
180.54481,-2.3223417,1231.0,4.0,75.0,0.3365143,331.0,52368.0,GALAXY
335.39812,1.5843726,7712.0,2.0,165.0,0.9395661,9241.0,58014.0,QSO
231.51691,0.016149314,752.0,4.0,588.0,0.3705375,313.0,51673.0,GALAXY
18.785044,0.30363244,4858.0,4.0,480.0,0.04642597,398.0,51789.0,GALAXY
348.07234,-1.2382829,4145.0,1.0,30.0,0.3345842,381.0,51811.0,GALAXY
143.18045,43.921532,2864.0,3.0,236.0,-9.546259e-05,3265.0,54888.0,STAR
205.90204,36.36603,4512.0,5.0,59.0,0.5729802,3986.0,55329.0,GALAXY
188.66737,-1.2846819,1140.0,6.0,239.0,0.1099276,335.0,52000.0,GALAXY
183.77547,-3.1391609,1231.0,2.0,97.0,0.1651811,333.0,52313.0,GALAXY
183.48815,0.95991482,752.0,6.0,267.0,0.0001120909,324.0,51666.0,STAR
190.89219,-3.7161639,6005.0,5.0,138.0,0.2926626,336.0,51999.0,GALAXY
226.18733,14.617259,5322.0,6.0,109.0,0.3446864,2765.0,54535.0,GALAXY
41.899673,-1.9221005,7780.0,4.0,181.0,0.7229665,9311.0,57743.0,GALAXY
228.7189,0.91520696,752.0,6.0,569.0,0.1602319,312.0,51689.0,GALAXY
173.23897,-2.6841494,1231.0,3.0,27.0,0.05051306,326.0,52375.0,GALAXY
192.3135,-1.995574,6121.0,1.0,149.0,0.09678713,336.0,51999.0,GALAXY
238.40995,13.980569,5194.0,4.0,805.0,0.7262744,3923.0,55325.0,QSO
183.3593,-0.9853414,756.0,1.0,451.0,0.0001467888,324.0,51666.0,STAR
336.66618,-0.64440974,2583.0,2.0,225.0,1.064468,9240.0,57687.0,GALAXY
171.22508,-3.3668423,1140.0,1.0,122.0,0.0678393,326.0,52375.0,GALAXY
223.7721,1.0206731,752.0,6.0,536.0,0.31528,309.0,51994.0,GALAXY
173.71555,-2.4287321,5976.0,6.0,164.0,0.2263282,327.0,52294.0,GALAXY
227.20688,0.17804492,752.0,4.0,559.0,0.05399495,310.0,51990.0,GALAXY
222.05212,-0.51097978,756.0,2.0,710.0,0.3191839,308.0,51662.0,QSO
223.19981,0.033080542,752.0,4.0,532.0,0.04434668,309.0,51994.0,GALAXY
179.42444,-1.3960796,1140.0,6.0,177.0,0.1876931,330.0,52370.0,GALAXY
121.74482,40.382234,1889.0,3.0,113.0,-0.0005664125,3803.0,55513.0,STAR
347.46993,-0.97023112,2662.0,1.0,199.0,0.1657264,381.0,51811.0,GALAXY
131.95373,1.9132732,1907.0,4.0,62.0,0.4567653,3813.0,55532.0,GALAXY
194.47001,-1.8582919,1231.0,5.0,168.0,0.08465827,338.0,51694.0,GALAXY
227.35406,6.422821,3903.0,1.0,307.0,2.720925,4878.0,55710.0,QSO
179.73735,-2.0296804,1231.0,5.0,70.0,0.2812013,331.0,52368.0,GALAXY
184.17245,-3.0834324,1140.0,2.0,209.0,0.1086854,333.0,52313.0,GALAXY
117.44355,41.93374,1350.0,3.0,79.0,0.491992,3674.0,55182.0,GALAXY
129.01205,49.238143,1345.0,2.0,143.0,0.6179959,3697.0,55290.0,GALAXY
358.91287,-0.19253571,2728.0,3.0,406.0,0.2804772,4216.0,55477.0,GALAXY
143.55121,44.460026,2830.0,4.0,232.0,-0.0001869156,3265.0,54888.0,STAR
139.56494,33.542482,4516.0,3.0,96.0,0.004036896,2961.0,54550.0,STAR
336.90358,-0.23450772,4192.0,3.0,201.0,0.8107779,9240.0,57687.0,GALAXY
213.94612,2.7436765,1462.0,5.0,591.0,0.5643063,4030.0,55634.0,GALAXY
229.96753,6.337081,3909.0,2.0,230.0,0.0004693852,2902.0,54629.0,STAR
236.80472,12.004374,5326.0,6.0,242.0,0.4768359,4886.0,55737.0,GALAXY
229.89231,6.144328,3910.0,5.0,130.0,-0.0001639933,2902.0,54629.0,STAR
188.29747,-1.6062819,1231.0,6.0,127.0,0.0918715,335.0,52000.0,GALAXY
244.50586,14.256942,4670.0,2.0,314.0,0.5151968,4074.0,55679.0,GALAXY
191.59692,-3.6257276,6005.0,3.0,139.0,0.08515523,336.0,51999.0,GALAXY
169.20164,-1.3988179,2194.0,6.0,394.0,0.4598075,3838.0,55588.0,GALAXY
248.8726,12.232265,4670.0,2.0,345.0,0.5645296,4066.0,55444.0,GALAXY
228.89223,-0.17264231,756.0,3.0,755.0,0.4123071,312.0,51689.0,GALAXY
209.08517,32.786142,4576.0,4.0,582.0,0.8201891,3861.0,55274.0,QSO
15.58326,-4.784748,7881.0,4.0,126.0,1.589659,9336.0,57723.0,QSO
182.16614,-0.79523703,6793.0,2.0,144.0,1.531821e-05,324.0,51666.0,STAR
205.61673,36.147227,4470.0,5.0,127.0,0.5048289,3986.0,55329.0,GALAXY
136.38392,61.418052,4204.0,4.0,214.0,-0.0003402964,3284.0,54907.0,STAR
7.25632200000001,-0.45431936,2728.0,2.0,461.0,0.5468769,4221.0,55443.0,GALAXY
179.43816,-2.1163869,1140.0,4.0,177.0,8.357719e-05,331.0,52368.0,STAR
193.57268,-3.3896017,1140.0,1.0,271.0,0.34288,338.0,51694.0,GALAXY
196.5445,36.586438,4470.0,3.0,78.0,-0.0002551501,3977.0,55335.0,STAR
43.935865,-0.67973726,4263.0,2.0,409.0,0.0001109034,3184.0,54850.0,STAR
240.29725,25.740542,3900.0,4.0,694.0,2.708509,3940.0,55327.0,QSO
7.1885627,-0.28650799,4263.0,3.0,164.0,0.0595239,391.0,51782.0,GALAXY
125.58717,30.161273,2961.0,2.0,76.0,0.0002648066,3188.0,54831.0,STAR
194.15471,-2.4145641,1231.0,4.0,166.0,-0.0003145373,338.0,51694.0,STAR
172.0825,-2.6378168,1140.0,3.0,128.0,0.09863377,326.0,52375.0,GALAXY
121.63112,40.27757,1889.0,3.0,112.0,0.522141,3803.0,55513.0,GALAXY
190.58581,37.371745,4504.0,3.0,201.0,0.1888684,3969.0,55307.0,GALAXY
303.30374,59.568542,6182.0,3.0,25.0,-0.0002771385,2554.0,54263.0,STAR
233.60548,15.195181,5330.0,3.0,31.0,0.5568709,4892.0,55738.0,GALAXY
116.95243,38.154852,1331.0,3.0,74.0,0.5868535,3667.0,55566.0,GALAXY
116.83666,41.52663,6573.0,4.0,221.0,0.476151,3674.0,55182.0,GALAXY
233.83778,13.156751,5317.0,3.0,69.0,0.4838766,4891.0,55736.0,GALAXY
163.96573,-1.9352147,1140.0,4.0,74.0,1.264376,3787.0,55565.0,QSO
162.37996,-3.0417725,1241.0,2.0,160.0,0.5839607,3786.0,55563.0,GALAXY
177.07878,-2.7893142,1231.0,3.0,52.0,0.1754312,329.0,52056.0,GALAXY
190.48643,-2.5257301,6005.0,6.0,146.0,0.04796601,335.0,52000.0,GALAXY
234.65822,5.8257908,3909.0,2.0,262.0,0.0003147954,4881.0,55733.0,STAR
128.09474,38.786619,2711.0,5.0,150.0,0.4053344,3764.0,55514.0,GALAXY
175.45535,-1.2869812,5973.0,4.0,65.0,0.3273366,328.0,52282.0,GALAXY
7.49410490000002,0.2902624,2728.0,4.0,463.0,0.5137475,4221.0,55443.0,GALAXY
237.54021,7.1414669,3909.0,6.0,280.0,2.580324,4877.0,55707.0,QSO
172.14612,-2.7328161,1231.0,3.0,19.0,0.1407026,326.0,52375.0,GALAXY
14.162203,0.47854477,4263.0,5.0,210.0,0.06710125,395.0,51783.0,GALAXY
127.74035,57.37729,4208.0,5.0,175.0,-0.0006569874,3362.0,54939.0,STAR
180.2632,36.911417,4504.0,2.0,146.0,1.476224,8864.0,57428.0,QSO
208.91108,33.410921,4570.0,5.0,14.0,2.283655,3861.0,55274.0,QSO
240.87545,8.4857065,3996.0,3.0,245.0,0.3577568,4893.0,55709.0,GALAXY
188.01374,-1.5422783,1231.0,6.0,125.0,0.509479,334.0,51993.0,GALAXY
30.293298,2.025892,7717.0,3.0,532.0,2.522755,4271.0,55507.0,QSO
176.84653,-2.8854176,1231.0,3.0,51.0,0.1218098,329.0,52056.0,GALAXY
236.76824,12.647637,5308.0,3.0,296.0,0.334325,4886.0,55737.0,GALAXY
193.0958,-1.9523497,1231.0,5.0,159.0,0.1094766,337.0,51997.0,GALAXY
39.228123,-3.9761611,7881.0,4.0,283.0,0.8041753,9314.0,57716.0,GALAXY
164.74357,0.007977513,6793.0,4.0,28.0,-0.0004839104,3836.0,55302.0,STAR
174.676,-2.4559831,6781.0,4.0,35.0,0.0002280258,327.0,52294.0,STAR
227.32632,0.21125789,752.0,4.0,560.0,0.2306812,310.0,51990.0,GALAXY
238.53207,14.51616,4678.0,1.0,248.0,0.3819694,3923.0,55325.0,GALAXY
193.91364,-1.8117646,1140.0,5.0,274.0,0.0005514261,337.0,51997.0,STAR
233.77254,0.22300707,756.0,4.0,788.0,1.698672,315.0,51663.0,QSO
121.60765,40.496253,2076.0,3.0,114.0,1.158154,3803.0,55513.0,QSO
190.56675,36.577067,4470.0,2.0,46.0,0.5891916,3969.0,55307.0,GALAXY
31.270056,-0.71175161,4263.0,2.0,324.0,0.04319104,404.0,51812.0,GALAXY
128.3822,39.593493,2822.0,1.0,151.0,0.5794394,3764.0,55514.0,GALAXY
19.371857,0.67116526,4128.0,5.0,252.0,0.07251754,398.0,51789.0,GALAXY
127.122,56.468027,4204.0,5.0,168.0,-0.0001140036,3362.0,54939.0,STAR
187.85645,-1.4181384,1140.0,6.0,233.0,0.05958658,334.0,51993.0,GALAXY
143.47827,43.323315,2830.0,2.0,227.0,9.690443e-05,3265.0,54888.0,STAR
226.52472,-0.3098742,752.0,3.0,554.0,0.2360146,310.0,51990.0,GALAXY
198.42386,-2.6279864,2334.0,3.0,17.0,0.2788514,340.0,51990.0,QSO
193.94924,-2.6160435,1140.0,3.0,274.0,-6.395331e-05,338.0,51694.0,STAR
42.455197,-2.0030246,6572.0,6.0,203.0,0.7290264,9311.0,57743.0,GALAXY
190.24583,36.751422,4470.0,2.0,44.0,0.5278052,3969.0,55307.0,GALAXY
174.61571,-2.7066793,5976.0,4.0,165.0,0.1047359,327.0,52294.0,GALAXY
251.61712,19.809494,4002.0,6.0,291.0,0.5465895,4179.0,55684.0,GALAXY
230.07603,20.831982,4674.0,5.0,175.0,3.267806,3950.0,55680.0,QSO
143.68459,43.273308,2864.0,1.0,236.0,0.0002079887,3265.0,54888.0,STAR
182.98411,-0.05481627,756.0,3.0,449.0,-5.531089e-05,324.0,51666.0,STAR
185.10581,-3.55307,1231.0,1.0,106.0,0.1229903,333.0,52313.0,GALAXY
359.28131,-0.95318018,2662.0,1.0,278.0,0.5364613,4216.0,55477.0,GALAXY
339.09395,1.2501723,7712.0,1.0,190.0,0.7787602,9242.0,58022.0,GALAXY
173.02717,-1.9508478,1231.0,5.0,25.0,0.4436106,326.0,52375.0,GALAXY
358.87338,0.26271269,4874.0,4.0,413.0,1.061329,4216.0,55477.0,QSO
234.78455,0.24248355,756.0,4.0,795.0,0.07540575,315.0,51663.0,GALAXY
240.29475,7.3376712,3894.0,4.0,243.0,0.5145671,4893.0,55709.0,GALAXY
196.15891,36.147352,4470.0,2.0,76.0,0.4369955,3977.0,55335.0,GALAXY
42.14653,-2.2314481,7780.0,3.0,183.0,0.8318174,9311.0,57743.0,GALAXY
169.2975,-1.3811574,2194.0,6.0,394.0,0.7043341,3838.0,55588.0,GALAXY
43.686387,0.19793133,4263.0,4.0,407.0,2.053985e-05,3184.0,54850.0,STAR
44.23791,-3.5679202,7865.0,4.0,210.0,0.7551532,9312.0,57784.0,GALAXY
142.97289,43.936554,2864.0,3.0,236.0,9.755682e-05,3265.0,54888.0,STAR
254.38046,28.020712,3705.0,2.0,367.0,0.037993,2829.0,54623.0,GALAXY
182.8189,-1.1503679,6793.0,1.0,148.0,-0.0001909885,324.0,51666.0,STAR
191.46721,-2.3169777,6121.0,3.0,147.0,0.1428774,336.0,51999.0,GALAXY
244.20881,8.1580807,3996.0,4.0,267.0,-0.0001969763,4896.0,55712.0,STAR
224.539,0.093835592,752.0,4.0,541.0,0.08341143,310.0,51990.0,GALAXY
190.04916,36.401065,4504.0,1.0,199.0,0.5239396,3969.0,55307.0,GALAXY
183.25797,1.0074695,752.0,6.0,265.0,-3.812482e-05,323.0,51615.0,STAR
183.01353,-0.18291496,756.0,3.0,449.0,0.0006143486,323.0,51615.0,STAR
227.58907,5.8819117,3910.0,4.0,115.0,0.660796,4878.0,55710.0,GALAXY
347.67491,-1.1634723,4145.0,1.0,28.0,0.01234631,381.0,51811.0,GALAXY
4.3961791,-0.53460783,2728.0,2.0,442.0,0.065492,389.0,51795.0,GALAXY
180.18953,37.136177,4392.0,3.0,207.0,0.6446369,8864.0,57428.0,GALAXY
130.80711,39.136722,2777.0,2.0,161.0,0.5504897,3765.0,55508.0,GALAXY
126.51128,36.106812,4516.0,6.0,23.0,-0.0002492084,3229.0,54876.0,STAR
238.30003,14.210043,5330.0,4.0,62.0,0.5329697,3923.0,55325.0,GALAXY
243.35828,6.8790309,3836.0,4.0,626.0,0.2994871,4895.0,55708.0,GALAXY
184.0248,-3.3048505,1231.0,2.0,99.0,0.04542769,333.0,52313.0,GALAXY
254.80358,29.097695,3705.0,4.0,363.0,-0.0005875045,2829.0,54623.0,STAR
180.40603,37.599381,4392.0,4.0,209.0,0.0003209692,8864.0,57428.0,STAR
244.44186,14.711339,4670.0,3.0,312.0,0.5189669,4074.0,55679.0,GALAXY
175.81305,-1.9346227,5976.0,2.0,174.0,0.1084345,328.0,52282.0,GALAXY
234.21403,6.6324649,3909.0,4.0,258.0,0.0009813753,4881.0,55733.0,STAR
236.8021,13.174014,5194.0,1.0,797.0,0.6668385,4886.0,55737.0,GALAXY
30.241124,1.4586913,7717.0,2.0,531.0,0.5905137,4271.0,55507.0,GALAXY
182.0177,-3.2906614,1231.0,2.0,85.0,0.0005726291,332.0,52367.0,STAR
33.171693,4.9963173,7727.0,5.0,287.0,0.5845529,4266.0,55486.0,GALAXY
225.15657,-0.45311542,756.0,2.0,730.0,0.04076234,310.0,51990.0,GALAXY
242.69559,7.4913342,3836.0,5.0,621.0,0.332864,4895.0,55708.0,GALAXY
132.30581,2.2171377,1907.0,5.0,65.0,0.4946492,3813.0,55532.0,GALAXY
335.53462,1.3942557,7717.0,2.0,166.0,0.7199538,9241.0,58014.0,GALAXY
188.20747,-2.5788523,1140.0,3.0,236.0,0.1002532,334.0,51993.0,GALAXY
137.06057,20.449677,5061.0,2.0,155.0,0.7533233,9563.0,58070.0,GALAXY
144.20033,43.968143,2864.0,2.0,241.0,-0.0001746959,3265.0,54888.0,STAR
251.06107,26.882401,3964.0,2.0,270.0,-0.0001804487,4185.0,55469.0,STAR
178.05591,-2.0395508,1231.0,5.0,59.0,0.08056,329.0,52056.0,GALAXY
130.75486,39.063943,2777.0,2.0,161.0,0.4621082,3765.0,55508.0,GALAXY
184.23234,0.47621864,752.0,5.0,272.0,6.288043e-05,323.0,51615.0,STAR
9.39341919999998,2.252281,7717.0,3.0,392.0,0.6196502,4304.0,55506.0,GALAXY
183.28228,-1.126832,752.0,1.0,265.0,0.0005161479,324.0,51666.0,STAR
244.06299,14.235359,4678.0,5.0,282.0,0.6157571,4074.0,55679.0,GALAXY
152.61469,7.9022548,3518.0,2.0,80.0,0.5696096,4875.0,55677.0,GALAXY
137.24215,20.655203,5071.0,2.0,154.0,1.070494,9563.0,58070.0,GALAXY
39.508087,-3.6901051,7881.0,5.0,285.0,0.8638735,9314.0,57716.0,GALAXY
233.48931,15.561716,5194.0,4.0,772.0,0.6902044,4892.0,55738.0,GALAXY
302.46531,59.308367,6169.0,2.0,88.0,-0.000120307,2554.0,54263.0,STAR
219.14998,29.450992,4570.0,2.0,77.0,0.5064289,3873.0,55277.0,GALAXY
132.20616,2.0011887,2126.0,1.0,87.0,0.3091482,3813.0,55532.0,GALAXY
182.52979,-1.0156317,756.0,1.0,446.0,-8.705502e-05,323.0,51615.0,STAR
179.27732,-2.6158384,1140.0,3.0,176.0,0.08276238,330.0,52370.0,GALAXY
16.068561,-4.8246204,7881.0,4.0,129.0,1.619682,9336.0,57723.0,QSO
116.98766,41.051667,1345.0,6.0,66.0,9.824899e-05,3674.0,55182.0,STAR
4.1743773,-0.42518028,2728.0,2.0,441.0,0.1046709,389.0,51795.0,GALAXY
246.48034,11.795908,5323.0,2.0,125.0,0.4727719,4067.0,55361.0,GALAXY
228.6435,1.1455067,2327.0,2.0,42.0,0.1248805,312.0,51689.0,GALAXY
182.45479,-3.4490248,1140.0,1.0,197.0,0.1316371,332.0,52367.0,GALAXY
198.31847,-3.6273016,1231.0,1.0,194.0,0.1272455,340.0,51990.0,GALAXY
173.33665,-2.3450712,1231.0,4.0,27.0,0.04098958,327.0,52294.0,GALAXY
177.79094,-2.5873435,1140.0,3.0,166.0,0.3235171,330.0,52370.0,GALAXY
187.99818,-2.0518886,1231.0,5.0,125.0,0.09407777,334.0,51993.0,GALAXY
337.1202,-0.81780461,2583.0,2.0,228.0,0.6849034,9240.0,57687.0,GALAXY
187.88979,-1.9796301,1231.0,5.0,124.0,0.0,334.0,51993.0,GALAXY
29.494337,-3.7834883,7865.0,5.0,111.0,1.476293,9321.0,58069.0,GALAXY
182.87203,-3.1905882,1231.0,2.0,91.0,0.06155215,332.0,52367.0,GALAXY
173.00837,-2.1547373,1140.0,4.0,134.0,0.1055472,326.0,52375.0,GALAXY
128.28599,56.903266,4208.0,4.0,174.0,-2.629002e-05,3362.0,54939.0,STAR
173.50111,-2.8391002,5976.0,6.0,161.0,0.1471374,327.0,52294.0,GALAXY
179.83369,-2.6238963,1140.0,3.0,180.0,0.2133968,330.0,52370.0,GALAXY
7.78483490000002,0.367605,2728.0,4.0,465.0,0.09454314,4221.0,55443.0,GALAXY
178.7653,-3.5034077,1140.0,1.0,173.0,0.004716692,330.0,52370.0,GALAXY
176.39426,-2.190621,5973.0,1.0,63.0,0.06317765,328.0,52282.0,GALAXY
183.33592,-3.6852062,1231.0,1.0,94.0,0.1678542,332.0,52367.0,GALAXY
175.48033,-1.4064783,5973.0,4.0,64.0,0.1543891,328.0,52282.0,GALAXY
237.87475,11.792839,5308.0,2.0,304.0,0.5097193,4882.0,55721.0,GALAXY
26.390385,17.329243,7845.0,6.0,117.0,0.7578731,11044.0,58508.0,GALAXY
183.85321,-3.4851641,1140.0,1.0,207.0,0.0007985308,333.0,52313.0,STAR
240.82933,25.349133,3900.0,4.0,698.0,0.6377425,3940.0,55327.0,QSO
226.25255,-0.054953218,756.0,3.0,738.0,-0.0004549193,310.0,51990.0,STAR
231.34489,0.32121435,756.0,4.0,772.0,0.118989,313.0,51673.0,GALAXY
7.20293789999999,0.13295902,4263.0,4.0,164.0,0.4575051,4221.0,55443.0,GALAXY
129.08014,49.798023,1331.0,3.0,171.0,-0.007683294,3697.0,55290.0,GALAXY
174.5749,-3.3543767,5976.0,3.0,161.0,0.03783573,327.0,52294.0,GALAXY
26.306217,16.735662,7713.0,4.0,399.0,1.633392,11044.0,58508.0,QSO
183.92262,0.78339488,756.0,5.0,455.0,0.000187745,323.0,51615.0,STAR
191.14649,-2.3907127,6121.0,4.0,146.0,0.141919,336.0,51999.0,GALAXY
15.974685,-4.8309827,7881.0,4.0,128.0,0.7499914,9336.0,57723.0,GALAXY
233.80709,15.240991,5330.0,3.0,32.0,0.5475062,4892.0,55738.0,GALAXY
172.50632,-2.0301227,1140.0,4.0,131.0,0.1052977,326.0,52375.0,GALAXY
226.70706,1.0903986,2327.0,2.0,29.0,1.542392,310.0,51990.0,QSO
237.61775,7.3010523,3894.0,3.0,226.0,0.5174338,4877.0,55707.0,GALAXY
187.87971,-3.5167866,1140.0,1.0,233.0,0.08483223,334.0,51993.0,GALAXY
19.237405,0.99788747,4263.0,6.0,244.0,0.04375964,398.0,51789.0,GALAXY
238.02622,26.232352,4002.0,2.0,197.0,0.6418782,3946.0,55659.0,GALAXY
226.67071,0.076736997,752.0,4.0,555.0,0.00554662,311.0,51665.0,GALAXY
19.373014,0.76177959,4128.0,5.0,252.0,0.07238519,398.0,51789.0,GALAXY
240.89122,7.520767,3996.0,1.0,246.0,-0.0006170199,4893.0,55709.0,STAR
236.14407,14.235555,5194.0,3.0,791.0,0.4853426,4890.0,55741.0,GALAXY
176.10838,-1.9571077,5973.0,2.0,63.0,0.07687837,328.0,52282.0,GALAXY
181.63971,-0.07969307,756.0,3.0,440.0,0.0002233885,324.0,51666.0,STAR
193.28752,-2.4158816,1231.0,4.0,160.0,0.08263697,337.0,51997.0,GALAXY
231.10174,-0.52177646,756.0,2.0,770.0,-0.0004811035,313.0,51673.0,STAR
200.75962,23.033703,5224.0,1.0,304.0,1.105583e-05,3301.0,54939.0,STAR
335.96585,1.2392611,7712.0,1.0,169.0,0.7215924,9241.0,58014.0,GALAXY
184.68366,-3.5047562,1140.0,1.0,212.0,7.817714e-05,333.0,52313.0,STAR
