MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
23.2,32.5,0.0,8.0,8.7,35.0,7.0,26.0,70.0,57.0,1015.0,1010.9,5.0,8.0,27.9,30.7,No
23.4,32.6,40.0,7.4,8.8,33.0,15.0,9.0,82.0,56.0,1011.2,1008.5,8.0,7.0,26.0,31.7,Yes
22.0,32.6,0.0,4.2,10.9,35.0,9.0,24.0,76.0,47.0,1013.1,1009.7,1.0,2.0,27.5,31.4,No
16.5,27.8,0.0,8.0,11.2,37.0,24.0,20.0,41.0,27.0,1016.4,1012.8,0.0,0.0,19.9,26.7,No
22.2,41.9,0.0,14.0,12.0,48.0,35.0,24.0,8.0,6.0,1007.0,1003.0,3.0,2.0,34.7,39.4,No
22.6,33.5,0.0,10.6,11.0,50.0,24.0,33.0,48.0,34.0,1019.0,1015.0,1.0,1.0,27.9,32.9,No
12.2,22.6,0.0,5.4,10.3,41.0,17.0,22.0,59.0,29.0,1013.3,1010.5,1.0,1.0,16.8,22.0,No
26.7,33.7,0.0,7.6,12.1,30.0,13.0,22.0,74.0,64.0,1010.1,1006.9,2.0,2.0,30.4,32.8,No
5.8,22.4,0.0,5.2,10.6,37.0,2.0,20.0,54.0,24.0,1018.9,1015.9,0.0,0.0,13.3,22.4,No
23.6,32.9,0.0,6.6,10.9,43.0,24.0,28.0,48.0,37.0,1012.4,1008.8,1.0,1.0,27.0,32.3,No
8.9,26.3,0.0,10.4,11.5,54.0,31.0,20.0,43.0,26.0,1017.0,1012.7,0.0,1.0,19.1,24.8,No
18.5,38.2,0.0,12.0,11.6,39.0,7.0,15.0,13.0,6.0,1011.5,1008.2,1.0,1.0,29.9,37.4,No
22.0,32.8,0.0,5.6,9.7,56.0,19.0,20.0,71.0,56.0,1012.6,1009.2,7.0,6.0,26.9,31.8,Yes
21.9,37.3,0.0,13.8,12.3,37.0,15.0,24.0,25.0,13.0,1008.6,1004.6,0.0,1.0,30.9,36.0,No
17.8,34.6,0.0,8.8,11.8,43.0,4.0,22.0,41.0,22.0,1007.3,1003.8,4.0,7.0,28.0,34.0,No
24.8,33.2,0.2,8.2,7.4,48.0,20.0,20.0,63.0,40.0,1014.8,1012.5,7.0,7.0,27.3,32.7,No
26.5,40.8,0.0,12.8,12.9,50.0,26.0,26.0,23.0,15.0,1006.2,1003.4,1.0,6.0,34.8,40.0,No
-0.2,22.5,0.0,4.0,10.4,28.0,4.0,11.0,40.0,18.0,1021.8,1018.0,0.0,1.0,11.8,21.6,No
25.5,42.7,0.0,15.4,11.3,50.0,22.0,19.0,22.0,15.0,1011.0,1006.2,0.0,6.0,33.1,40.9,Yes
20.3,32.4,0.0,8.2,11.1,46.0,24.0,26.0,44.0,28.0,1018.2,1014.0,1.0,0.0,23.3,31.7,No
22.9,31.7,7.0,4.4,1.9,48.0,15.0,7.0,80.0,63.0,1010.1,1006.8,7.0,6.0,26.3,31.0,No
25.6,32.1,10.2,5.6,5.3,35.0,13.0,17.0,76.0,75.0,1011.2,1008.5,7.0,7.0,29.6,29.5,No
24.4,31.5,5.8,5.4,10.9,44.0,28.0,30.0,69.0,64.0,1010.5,1008.6,5.0,4.0,28.9,30.6,No
8.0,28.4,0.0,8.8,11.2,50.0,20.0,30.0,17.0,10.0,1023.4,1019.1,1.0,0.0,19.9,27.4,No
23.2,32.2,0.0,6.4,10.8,33.0,9.0,24.0,70.0,51.0,1015.9,1012.1,2.0,3.0,27.2,30.7,No
21.1,31.4,0.0,6.4,10.0,37.0,13.0,19.0,74.0,43.0,1014.3,1010.0,6.0,7.0,26.2,30.6,No
3.4,16.0,12.2,1.4,10.2,35.0,11.0,17.0,67.0,35.0,1025.5,1023.0,0.0,0.0,9.1,15.6,No
23.9,32.9,0.2,5.2,10.8,30.0,19.0,20.0,65.0,41.0,1013.0,1009.2,1.0,1.0,26.9,32.4,No
23.3,32.7,0.0,9.2,11.0,35.0,11.0,26.0,69.0,51.0,1015.2,1010.9,2.0,1.0,27.4,31.2,No
21.7,38.6,0.0,8.0,12.5,35.0,9.0,7.0,33.0,17.0,1008.0,1004.1,1.0,5.0,31.8,37.7,No
22.6,32.7,0.0,8.0,10.9,46.0,20.0,17.0,50.0,25.0,1015.0,1011.5,0.0,0.0,25.2,32.3,No
24.2,30.4,0.0,1.8,0.7,37.0,22.0,22.0,80.0,60.0,1012.6,1010.0,6.0,6.0,25.8,29.8,No
17.2,33.4,0.0,6.6,11.3,43.0,15.0,20.0,41.0,15.0,1013.7,1009.4,0.0,0.0,24.8,32.7,No
16.0,35.6,0.0,13.2,13.4,44.0,31.0,26.0,18.0,5.0,1009.5,1005.8,1.0,1.0,28.2,34.7,No
23.7,30.8,0.0,13.2,2.1,37.0,19.0,7.0,33.0,39.0,1014.3,1010.7,7.0,7.0,27.2,28.2,No
22.1,43.5,0.0,14.0,11.8,91.0,13.0,30.0,21.0,12.0,1010.5,1006.7,1.0,5.0,35.2,41.7,No
12.4,18.5,0.0,7.6,8.5,52.0,31.0,30.0,44.0,22.0,1027.7,1023.5,7.0,7.0,13.1,17.8,No
0.5,21.8,0.0,3.8,10.4,31.0,6.0,15.0,39.0,22.0,1021.9,1018.7,0.0,0.0,8.7,20.9,No
19.0,21.0,11.0,8.4,0.0,54.0,31.0,20.0,50.0,55.0,1014.0,1016.0,8.0,8.0,19.4,19.4,No
26.5,34.2,0.0,6.4,8.9,39.0,13.0,20.0,80.0,51.0,1013.7,1008.9,6.0,2.0,28.5,32.8,No
22.2,37.8,0.0,10.8,12.6,46.0,13.0,19.0,32.0,41.0,1008.2,1004.9,2.0,6.0,31.8,33.4,No
25.8,31.4,0.0,7.4,2.5,35.0,20.0,19.0,75.0,72.0,1011.8,1009.2,8.0,7.0,28.5,30.0,No
10.8,32.3,0.0,7.6,11.0,50.0,22.0,24.0,16.0,10.0,1020.9,1017.2,0.0,1.0,24.3,31.3,No
22.1,27.2,21.6,12.8,1.3,56.0,19.0,9.0,98.0,85.0,1005.5,1004.3,8.0,8.0,22.6,24.1,Yes
25.8,34.1,0.0,8.0,10.0,37.0,9.0,19.0,70.0,63.0,1014.7,1011.0,1.0,2.0,30.2,32.0,No
22.3,33.6,0.0,6.4,10.7,41.0,9.0,24.0,64.0,48.0,1014.2,1009.1,1.0,2.0,27.9,30.7,No
9.7,28.2,0.0,3.2,10.5,44.0,13.0,26.0,63.0,30.0,1019.8,1015.3,3.0,3.0,18.2,28.0,No
24.9,31.4,0.0,4.0,7.4,35.0,7.0,19.0,85.0,71.0,1010.2,1006.9,5.0,7.0,28.3,29.9,No
25.4,39.7,0.0,17.0,8.1,48.0,19.0,30.0,25.0,15.0,1007.6,1002.6,1.0,7.0,33.9,38.2,No
27.8,32.9,0.0,6.4,8.4,44.0,24.0,28.0,76.0,68.0,1007.6,1005.3,7.0,8.0,30.2,31.5,No
22.8,34.4,10.4,7.8,8.7,37.0,9.0,19.0,75.0,75.0,1012.1,1008.7,8.0,7.0,28.4,29.6,Yes
19.5,35.2,0.0,11.0,10.5,33.0,20.0,13.0,41.0,22.0,1008.4,1003.8,3.0,6.0,28.1,34.2,No
14.2,35.3,0.0,14.8,12.7,50.0,24.0,22.0,11.0,4.0,1014.1,1010.2,1.0,6.0,29.8,34.6,No
21.3,35.5,0.0,19.2,12.0,43.0,24.0,26.0,16.0,18.0,1012.9,1008.0,5.0,4.0,26.0,35.4,No
0.3,20.1,0.0,3.2,9.9,24.0,6.0,13.0,79.0,24.0,1021.7,1017.8,1.0,0.0,7.1,19.8,No
18.4,27.5,1.8,5.0,2.6,48.0,15.0,19.0,63.0,57.0,1005.9,1003.1,7.0,7.0,20.8,26.0,Yes
23.1,38.8,0.0,14.8,9.7,37.0,9.0,17.0,40.0,19.0,1008.5,1004.6,1.0,6.0,30.7,37.6,No
22.3,33.0,20.8,8.0,8.8,78.0,7.0,20.0,86.0,67.0,1011.3,1007.8,7.0,5.0,25.2,31.8,Yes
17.3,26.0,0.0,5.8,0.1,59.0,33.0,22.0,48.0,93.0,1011.6,1008.1,7.0,8.0,21.3,20.1,Yes
24.0,29.2,50.0,5.0,0.1,33.0,17.0,24.0,90.0,82.0,1006.5,1004.8,8.0,8.0,26.4,27.7,Yes
2.6,23.2,0.0,5.0,11.0,39.0,11.0,22.0,47.0,22.0,1027.9,1023.8,0.0,0.0,13.2,22.4,No
25.3,34.7,0.0,5.2,8.1,39.0,13.0,19.0,69.0,48.0,1008.5,1004.5,5.0,7.0,30.6,33.7,No
24.0,31.6,16.2,9.0,8.5,33.0,9.0,22.0,83.0,71.0,1011.2,1007.2,7.0,6.0,27.4,30.6,Yes
25.0,33.5,2.0,6.4,10.8,80.0,7.0,24.0,80.0,63.0,1010.6,1008.4,6.0,3.0,29.9,32.7,No
8.3,10.8,12.4,0.4,0.0,22.0,13.0,13.0,95.0,91.0,1023.0,1020.5,7.0,8.0,9.0,10.4,No
24.6,33.5,0.8,7.4,8.2,41.0,6.0,24.0,76.0,48.0,1013.4,1008.6,5.0,2.0,28.8,33.2,No
20.1,34.4,0.0,7.6,11.1,43.0,13.0,22.0,82.0,36.0,1015.3,1011.2,1.0,0.0,25.4,31.9,No
18.7,33.7,0.4,5.8,9.9,56.0,9.0,24.0,52.0,36.0,1007.5,1004.4,2.0,6.0,27.1,31.5,No
18.0,30.7,0.0,5.8,9.4,28.0,13.0,13.0,45.0,27.0,1013.8,1010.4,5.0,5.0,22.0,29.8,No
21.8,34.8,0.0,6.8,10.4,43.0,13.0,28.0,69.0,47.0,1014.1,1009.4,4.0,3.0,27.7,31.9,No
21.4,31.6,0.0,7.8,9.8,33.0,4.0,26.0,63.0,43.0,1014.1,1010.0,2.0,5.0,27.4,31.2,No
20.0,32.4,0.0,7.2,11.1,31.0,7.0,19.0,59.0,40.0,1015.4,1011.7,1.0,1.0,27.4,31.4,No
24.4,33.3,0.0,8.8,10.8,48.0,26.0,28.0,63.0,39.0,1014.4,1011.2,1.0,3.0,26.5,32.2,No
21.9,33.2,0.0,7.0,10.9,46.0,22.0,20.0,39.0,21.0,1014.6,1010.8,7.0,6.0,25.4,32.8,No
23.2,35.5,0.0,11.6,6.8,41.0,9.0,31.0,45.0,35.0,1007.7,1003.1,7.0,7.0,29.0,32.9,Yes
2.4,23.2,0.0,7.2,11.4,37.0,15.0,20.0,30.0,11.0,1028.9,1024.6,0.0,0.0,14.3,22.3,No
21.0,36.7,0.0,12.8,9.3,50.0,17.0,20.0,23.0,11.0,1007.6,1004.0,1.0,1.0,28.6,36.2,No
10.5,29.5,0.0,8.6,11.0,39.0,7.0,20.0,37.0,23.0,1018.4,1014.0,0.0,1.0,21.8,28.6,No
7.3,15.8,0.0,3.8,1.3,33.0,17.0,15.0,50.0,49.0,1024.9,1019.4,7.0,7.0,10.9,14.2,Yes
24.2,29.1,61.8,3.4,1.3,28.0,13.0,9.0,89.0,92.0,1005.9,1002.8,7.0,7.0,26.6,27.0,Yes
26.2,32.2,4.8,7.8,4.0,39.0,17.0,30.0,87.0,70.0,1008.6,1005.5,7.0,6.0,27.8,31.5,Yes
24.6,30.1,15.2,4.2,2.1,35.0,15.0,20.0,91.0,77.0,1004.8,1002.9,6.0,7.0,26.1,29.4,Yes
20.4,31.0,0.0,5.8,10.9,31.0,6.0,19.0,69.0,55.0,1015.2,1010.8,1.0,1.0,26.5,30.2,No
25.5,34.1,0.0,6.8,10.5,30.0,11.0,15.0,67.0,50.0,1010.9,1007.0,5.0,1.0,29.8,33.5,No
26.2,32.8,0.0,7.2,10.7,37.0,15.0,30.0,71.0,58.0,1011.6,1006.7,5.0,1.0,28.4,31.7,No
0.1,14.2,0.0,6.4,11.0,44.0,20.0,24.0,31.0,16.0,1030.3,1026.8,0.0,1.0,7.8,13.3,No
13.7,26.6,0.0,5.0,10.9,39.0,17.0,15.0,40.0,24.0,1018.7,1014.9,3.0,4.0,18.6,25.5,No
24.1,30.1,41.8,1.6,0.2,56.0,28.0,24.0,94.0,94.0,1006.0,1004.0,8.0,8.0,25.5,25.2,Yes
23.2,31.7,16.8,4.8,6.3,63.0,13.0,33.0,86.0,69.0,1003.7,1000.4,7.0,7.0,25.1,31.1,Yes
19.3,32.5,0.2,3.2,11.2,37.0,13.0,13.0,68.0,43.0,1010.5,1006.4,7.0,7.0,26.1,31.7,No
21.0,32.8,0.0,7.4,8.4,41.0,24.0,24.0,62.0,41.0,1015.5,1011.4,6.0,5.0,23.6,32.1,No
25.1,34.3,0.0,4.8,9.2,48.0,33.0,13.0,70.0,49.0,1010.0,1005.4,6.0,7.0,27.0,32.3,No
24.9,32.4,13.2,2.4,5.7,39.0,15.0,22.0,82.0,66.0,1007.1,1004.7,7.0,7.0,28.7,31.2,Yes
26.1,32.8,2.6,2.4,4.3,33.0,13.0,13.0,91.0,72.0,1009.1,1006.2,7.0,7.0,27.8,31.6,No
1.6,22.8,0.0,4.0,10.5,22.0,6.0,15.0,49.0,18.0,1023.1,1018.2,1.0,0.0,9.8,21.4,No
8.1,29.2,0.0,6.6,11.7,39.0,4.0,26.0,12.0,4.0,1020.7,1017.1,0.0,0.0,22.3,27.6,No
29.1,34.0,0.0,7.6,9.0,48.0,28.0,33.0,78.0,71.0,1007.0,1004.2,7.0,7.0,31.3,33.4,Yes
25.5,32.0,5.4,7.2,5.6,52.0,19.0,19.0,93.0,85.0,1005.5,1004.0,6.0,5.0,25.5,28.8,Yes
17.5,28.2,0.0,12.8,11.4,39.0,24.0,17.0,33.0,24.0,1018.5,1014.9,1.0,1.0,21.6,27.6,No
14.2,25.7,0.0,2.2,11.5,35.0,17.0,13.0,54.0,38.0,1014.0,1009.8,1.0,1.0,19.3,24.7,No
24.5,29.7,0.0,6.2,2.4,37.0,20.0,17.0,85.0,73.0,1014.8,1012.1,7.0,7.0,26.2,28.4,Yes
23.7,32.2,26.2,4.8,5.8,33.0,20.0,15.0,79.0,61.0,1009.2,1005.3,7.0,6.0,26.8,31.6,Yes
22.2,33.2,19.8,6.8,8.5,37.0,26.0,17.0,71.0,40.0,1014.4,1010.6,2.0,3.0,27.5,31.7,No
14.5,28.3,0.0,3.8,7.4,24.0,6.0,9.0,57.0,22.0,1018.4,1015.6,7.0,7.0,18.6,27.6,No
22.5,32.4,0.0,9.0,10.9,50.0,22.0,26.0,49.0,41.0,1013.7,1010.1,1.0,2.0,25.1,31.7,No
13.6,26.8,0.6,7.4,3.7,54.0,13.0,28.0,72.0,38.0,1014.8,1012.1,6.0,7.0,16.6,25.3,No
24.2,33.0,0.0,7.8,9.2,41.0,15.0,24.0,63.0,45.0,1017.1,1013.0,1.0,1.0,28.7,32.2,No
23.9,34.4,0.0,5.8,8.4,57.0,15.0,28.0,72.0,58.0,1018.1,1013.6,7.0,3.0,25.8,30.2,No
24.9,30.0,0.0,6.0,1.5,35.0,17.0,19.0,84.0,73.0,1010.8,1008.3,7.0,7.0,27.4,29.6,Yes
26.5,35.9,0.0,8.0,10.3,35.0,6.0,20.0,65.0,40.0,1010.3,1007.3,6.0,3.0,31.4,35.1,No
23.6,35.0,0.0,8.4,10.7,37.0,6.0,30.0,66.0,50.0,1013.4,1009.3,4.0,5.0,29.8,32.9,No
21.5,34.1,0.0,7.8,11.5,31.0,11.0,20.0,62.0,32.0,1011.9,1008.5,1.0,2.0,27.6,33.0,No
28.3,34.3,1.6,5.6,4.5,52.0,15.0,30.0,83.0,67.0,1005.7,1002.6,7.0,7.0,30.6,32.0,Yes
14.8,29.8,0.0,7.6,10.7,31.0,22.0,22.0,48.0,36.0,1016.0,1011.7,2.0,1.0,21.0,27.9,No
17.7,32.5,21.4,18.0,5.3,67.0,20.0,35.0,76.0,38.0,1010.5,1005.2,8.0,7.0,23.1,31.2,No
18.3,30.1,4.0,7.8,8.2,28.0,13.0,11.0,71.0,44.0,1009.7,1007.5,8.0,5.0,22.6,29.4,No
13.1,26.8,0.0,9.4,8.1,44.0,28.0,11.0,38.0,31.0,1018.1,1015.9,6.0,7.0,21.4,24.9,No
24.0,32.8,0.0,6.2,10.8,30.0,9.0,17.0,68.0,58.0,1011.9,1008.5,1.0,3.0,29.1,31.8,No
19.6,36.9,0.0,10.6,10.4,41.0,15.0,17.0,21.0,12.0,1007.4,1004.9,3.0,2.0,31.0,36.2,No
7.5,22.0,0.0,4.8,10.1,22.0,4.0,13.0,75.0,37.0,1018.0,1014.5,1.0,0.0,13.7,21.2,No
24.8,29.2,20.8,10.2,0.0,59.0,17.0,17.0,98.0,95.0,1005.3,1002.4,8.0,8.0,24.8,25.7,Yes
21.0,29.1,0.0,7.2,8.9,50.0,31.0,24.0,35.0,24.0,1015.4,1012.2,7.0,3.0,22.1,28.4,No
25.5,33.0,2.8,6.0,6.8,30.0,9.0,19.0,73.0,60.0,1008.5,1004.7,5.0,6.0,29.9,32.4,No
10.2,26.2,0.0,4.8,11.2,31.0,11.0,13.0,34.0,23.0,1018.8,1015.5,0.0,0.0,19.2,25.3,No
24.8,34.4,7.4,5.2,11.7,33.0,11.0,20.0,63.0,42.0,1011.3,1007.3,3.0,3.0,29.9,33.9,No
13.8,33.8,0.0,13.8,13.2,37.0,22.0,13.0,14.0,8.0,1014.6,1010.4,0.0,0.0,26.0,32.4,No
23.9,29.4,25.2,5.2,0.5,39.0,15.0,20.0,83.0,87.0,1007.2,1004.2,7.0,8.0,26.3,26.1,Yes
25.7,33.3,0.0,6.6,10.7,31.0,13.0,24.0,81.0,61.0,1012.2,1009.3,4.0,7.0,29.6,32.6,No
17.4,27.3,9.4,0.8,2.0,30.0,15.0,17.0,66.0,50.0,1011.2,1008.8,7.0,7.0,21.8,25.8,No
18.5,38.4,0.0,15.8,12.8,37.0,24.0,24.0,12.0,5.0,1015.7,1010.9,0.0,0.0,31.0,37.6,No
11.8,36.0,0.0,12.0,12.8,39.0,19.0,11.0,6.0,3.0,1016.0,1011.2,2.0,4.0,26.8,34.8,No
3.9,23.6,0.0,4.4,10.2,30.0,2.0,6.0,40.0,15.0,1025.4,1021.4,1.0,0.0,11.9,22.9,No
23.4,30.5,14.4,5.8,1.9,56.0,28.0,28.0,82.0,82.0,1005.0,1002.2,7.0,7.0,28.3,28.4,Yes
21.3,38.7,0.0,11.2,12.4,50.0,11.0,19.0,30.0,17.0,1016.4,1013.1,1.0,5.0,32.3,37.5,No
25.7,33.8,0.0,8.0,9.5,33.0,13.0,19.0,78.0,63.0,1011.5,1008.4,7.0,7.0,30.2,33.1,No
17.2,25.3,1.8,1.6,3.5,39.0,19.0,24.0,53.0,49.0,1010.8,1008.2,6.0,1.0,19.6,24.2,No
22.9,29.2,61.6,3.0,1.1,41.0,28.0,15.0,81.0,72.0,998.9,995.5,8.0,7.0,24.7,27.7,Yes
-0.2,17.2,0.0,3.0,8.9,35.0,13.0,17.0,71.0,38.0,1029.4,1025.1,7.0,1.0,9.1,16.3,No
25.3,32.4,0.0,6.4,8.4,35.0,13.0,24.0,77.0,64.0,1007.5,1005.3,3.0,2.0,28.6,32.2,No
18.6,38.6,0.0,14.0,12.9,46.0,15.0,26.0,23.0,19.0,1007.7,1004.6,1.0,6.0,31.8,38.0,No
13.2,34.6,0.0,11.4,12.9,52.0,17.0,19.0,20.0,9.0,1011.9,1007.8,0.0,1.0,26.4,33.5,No
25.0,35.0,0.0,7.2,8.2,50.0,9.0,19.0,70.0,50.0,1012.7,1009.9,7.0,3.0,28.2,33.5,Yes
5.5,22.1,0.0,4.6,10.7,46.0,22.0,24.0,37.0,23.0,1026.4,1023.2,0.0,0.0,15.3,20.8,No
22.4,34.2,22.2,7.8,9.3,41.0,22.0,24.0,77.0,64.0,1008.8,1005.5,3.0,3.0,30.4,33.8,No
1.3,14.9,0.0,2.2,10.6,39.0,17.0,20.0,74.0,37.0,1027.7,1023.0,1.0,0.0,7.2,14.1,No
26.4,33.5,6.8,8.0,6.5,43.0,11.0,17.0,74.0,66.0,1006.9,1004.1,7.0,7.0,30.7,30.3,No
17.6,31.4,0.0,6.8,10.7,31.0,9.0,19.0,60.0,44.0,1013.1,1010.0,1.0,1.0,24.4,30.3,No
23.2,33.9,0.0,7.6,11.2,31.0,9.0,26.0,63.0,48.0,1012.9,1008.7,1.0,1.0,28.7,31.9,No
16.3,32.6,0.0,9.8,12.9,30.0,20.0,6.0,37.0,19.0,1013.7,1009.3,1.0,1.0,23.9,31.7,No
14.9,39.5,0.0,13.4,13.2,39.0,28.0,13.0,5.0,5.0,1015.1,1010.3,0.0,0.0,32.7,37.7,No
20.4,30.5,0.0,5.0,11.0,44.0,26.0,9.0,42.0,36.0,1014.7,1011.2,1.0,1.0,23.6,29.8,No
19.8,33.5,0.0,5.2,11.0,54.0,24.0,28.0,69.0,32.0,1013.9,1009.8,1.0,1.0,25.2,32.6,No
24.7,31.8,22.2,7.0,6.0,41.0,19.0,13.0,80.0,76.0,1010.4,1007.4,7.0,7.0,29.0,29.4,Yes
24.1,29.7,30.6,3.6,0.0,39.0,9.0,22.0,93.0,83.0,1006.0,1004.2,8.0,8.0,26.2,28.0,No
20.5,31.5,0.0,8.2,11.1,43.0,30.0,17.0,15.0,13.0,1015.6,1012.5,3.0,2.0,23.6,30.8,No
16.6,35.4,0.0,12.0,8.5,41.0,28.0,17.0,13.0,10.0,1013.7,1006.9,5.0,4.0,22.0,34.6,No
19.8,29.6,0.0,7.2,10.6,52.0,24.0,20.0,69.0,26.0,1013.8,1010.3,6.0,6.0,23.1,28.4,No
23.0,33.2,0.0,5.6,10.6,48.0,24.0,24.0,52.0,18.0,1016.2,1011.9,6.0,2.0,25.3,32.6,No
18.8,33.6,0.0,8.2,11.0,44.0,19.0,24.0,34.0,37.0,1014.3,1010.0,1.0,1.0,22.8,31.1,No
19.5,31.1,7.8,2.8,5.2,37.0,7.0,17.0,74.0,56.0,1008.2,1005.6,7.0,7.0,25.2,29.9,No
18.2,35.9,0.0,4.8,12.2,41.0,6.0,24.0,46.0,13.0,1012.4,1008.3,1.0,1.0,27.7,34.0,No
5.4,21.8,0.0,7.6,9.5,39.0,13.0,19.0,40.0,19.0,1021.8,1016.5,6.0,5.0,13.7,21.0,No
21.5,31.2,21.8,8.2,2.1,80.0,15.0,15.0,96.0,61.0,1012.8,1008.7,8.0,6.0,22.4,30.6,Yes
16.1,36.2,0.0,13.6,12.5,37.0,9.0,11.0,17.0,9.0,1007.9,1003.9,1.0,3.0,28.5,34.5,No
23.8,36.0,0.0,17.8,6.8,39.0,19.0,13.0,29.0,20.0,1009.9,1005.9,5.0,7.0,28.1,33.8,No
18.2,22.3,19.6,11.2,0.0,37.0,22.0,26.0,86.0,72.0,1017.7,1015.6,7.0,8.0,19.1,21.2,No
22.9,32.1,0.0,9.6,8.9,48.0,22.0,28.0,57.0,39.0,1011.8,1007.8,6.0,7.0,26.1,31.6,No
23.5,37.9,0.0,12.0,3.0,54.0,11.0,13.0,38.0,36.0,1007.7,1003.8,7.0,7.0,29.9,34.9,Yes
24.9,33.3,1.4,5.4,10.9,31.0,6.0,17.0,75.0,47.0,1008.9,1006.8,7.0,5.0,29.2,32.7,No
25.1,32.8,0.0,4.4,10.1,41.0,24.0,17.0,78.0,57.0,1011.3,1008.3,5.0,5.0,28.1,32.6,No
25.7,31.9,0.0,6.2,9.4,39.0,9.0,28.0,74.0,65.0,1008.0,1004.9,7.0,7.0,28.8,31.0,No
4.9,21.7,0.0,8.6,11.6,46.0,28.0,22.0,21.0,12.0,1023.5,1018.2,0.0,0.0,15.1,20.6,No
19.6,30.8,0.0,9.2,10.6,54.0,20.0,33.0,36.0,12.0,1018.2,1014.6,1.0,0.0,22.3,30.2,No
22.8,32.1,0.0,6.4,10.7,28.0,11.0,17.0,68.0,60.0,1015.6,1012.2,1.0,1.0,28.4,30.9,No
17.3,31.2,0.0,5.6,11.1,33.0,17.0,19.0,68.0,38.0,1016.1,1012.3,1.0,1.0,23.6,29.7,No
27.1,32.5,0.0,6.6,5.3,33.0,15.0,22.0,84.0,64.0,1006.7,1004.3,7.0,7.0,28.5,32.3,No
12.5,34.3,0.0,12.0,11.7,33.0,15.0,11.0,16.0,7.0,1016.5,1012.8,1.0,2.0,27.8,33.6,No
24.1,29.3,22.0,9.4,0.4,31.0,13.0,7.0,91.0,79.0,1011.5,1006.9,8.0,8.0,24.1,28.5,Yes
18.3,31.5,0.0,6.8,9.5,30.0,15.0,20.0,47.0,31.0,1016.0,1012.0,7.0,6.0,25.3,31.0,No
21.5,35.0,0.0,6.0,10.9,41.0,9.0,24.0,65.0,56.0,1013.3,1008.4,2.0,2.0,27.8,31.3,No
22.9,32.5,12.0,7.4,8.4,52.0,6.0,28.0,81.0,68.0,1008.5,1006.5,6.0,4.0,27.4,31.5,No
26.2,33.2,0.0,4.6,5.7,48.0,15.0,24.0,79.0,71.0,1008.1,1005.6,7.0,7.0,29.5,31.0,No
18.4,22.3,3.2,10.4,0.0,30.0,15.0,13.0,88.0,91.0,1012.9,1010.4,8.0,8.0,18.4,19.8,Yes
19.4,35.2,0.0,13.4,13.0,41.0,31.0,13.0,20.0,14.0,1010.9,1007.0,2.0,3.0,26.9,34.4,No
25.6,32.4,0.0,7.4,4.7,28.0,11.0,15.0,78.0,66.0,1010.5,1006.9,6.0,6.0,28.6,31.1,No
23.8,33.3,0.0,6.2,8.5,39.0,7.0,26.0,72.0,50.0,1014.4,1010.4,7.0,7.0,28.0,30.9,No
27.8,31.8,0.2,7.4,5.4,46.0,20.0,22.0,73.0,70.0,1006.8,1004.9,5.0,7.0,30.1,29.9,Yes
22.5,36.0,0.0,6.2,10.5,33.0,9.0,22.0,67.0,55.0,1012.9,1008.1,3.0,3.0,27.5,31.5,No
21.2,33.1,0.0,13.8,2.1,28.0,2.0,6.0,22.0,16.0,1016.2,1012.5,7.0,7.0,27.4,31.3,No
8.7,19.6,0.0,5.6,1.5,56.0,11.0,19.0,46.0,33.0,1022.4,1019.1,7.0,8.0,12.7,18.5,No
8.5,11.5,3.6,2.4,0.0,28.0,7.0,13.0,87.0,86.0,1021.1,1019.1,8.0,8.0,9.6,11.4,Yes
23.5,31.3,0.4,12.4,2.7,43.0,28.0,7.0,83.0,74.0,1013.7,1011.0,7.0,7.0,23.5,25.0,No
25.0,32.7,0.0,7.8,8.2,41.0,13.0,33.0,65.0,51.0,1012.9,1008.4,4.0,4.0,29.0,32.1,No
24.5,34.1,3.4,6.2,10.9,41.0,7.0,31.0,75.0,63.0,1010.4,1006.5,2.0,3.0,30.1,33.0,No
8.3,31.9,0.0,10.2,11.3,33.0,22.0,13.0,11.0,4.0,1016.2,1010.5,1.0,5.0,24.1,31.2,No
27.6,33.0,0.0,7.4,4.0,37.0,17.0,24.0,74.0,66.0,1008.5,1006.1,7.0,7.0,29.8,30.8,Yes
16.0,34.3,0.0,7.2,10.9,33.0,11.0,15.0,30.0,20.0,1016.5,1012.7,3.0,2.0,26.2,33.4,No
24.6,40.5,0.0,10.2,6.4,46.0,15.0,9.0,25.0,19.0,1008.0,1004.4,5.0,7.0,34.6,37.9,No
14.9,33.7,0.0,13.8,13.0,43.0,28.0,26.0,20.0,11.0,1009.7,1004.6,2.0,0.0,24.6,32.3,No
25.5,34.4,0.0,6.2,5.1,30.0,9.0,33.0,84.0,90.0,1010.3,1008.9,7.0,7.0,27.8,26.5,Yes
23.7,40.1,1.4,13.2,8.1,48.0,11.0,24.0,48.0,25.0,1011.2,1006.7,7.0,7.0,29.5,36.1,No
22.4,33.1,11.6,1.4,10.0,31.0,13.0,24.0,70.0,64.0,1007.8,1005.0,6.0,6.0,30.1,32.3,No
