From Bank,To Bank,Amount Received,Amount Paid,Is_Laundering
236908.0,10.0,106.78,106.78,0
248623.0,248957.0,2989.47,2989.47,0
169804.0,273635.0,50.492691,50.492691,0
118763.0,237428.0,1890.44,1890.44,0
1394.0,11701.0,10.17,10.17,0
11968.0,222470.0,332.0,332.0,0
120229.0,33881.0,2021.72,2021.72,0
110851.0,11314.0,414.36,414.36,0
23809.0,126000.0,39241.35,39241.35,0
14195.0,123520.0,327.85,327.85,0
29.0,29.0,2902.33,2455.72,0
18.0,232081.0,1067467.99,1067467.99,0
219353.0,148520.0,931.26,931.26,0
5893.0,12.0,1072358.97,1072358.97,0
70850.0,71705.0,0.25858,0.25858,0
1768.0,4308.0,300.38,300.38,0
123957.0,23494.0,9993.87,9993.87,0
2514.0,11.0,161.06,161.06,0
115481.0,24063.0,242.0,242.0,0
11.0,20.0,138.32,138.32,0
18.0,17.0,456369.88,456369.88,0
423.0,15763.0,438.26,438.26,0
18.0,18.0,170101.26,170101.26,0
220916.0,217798.0,615.38,615.38,0
24317.0,16262.0,1123.06,1123.06,0
110.0,212.0,246.09,246.09,0
1217.0,12.0,332.33,332.33,0
117301.0,118314.0,5844.76,5844.76,0
117916.0,531.0,945.33,945.33,0
14851.0,255229.0,252.63,252.63,0
25400.0,25307.0,30.22,30.22,0
15516.0,130593.0,88.39,88.39,0
70.0,19836.0,13372.83,13372.83,0
26.0,215128.0,1050.2,1050.2,0
27436.0,212529.0,7.38,7.38,0
24202.0,226119.0,40518.81,40518.81,0
241979.0,42234.0,1134.36,1134.36,0
425.0,275704.0,95.01,95.01,0
22026.0,17102.0,5996.25,5996.25,0
216.0,163233.0,129270.47,129270.47,0
35777.0,11.0,13831.98,13831.98,0
19836.0,117912.0,10640.43,10640.43,0
1776.0,114983.0,112.58,112.58,0
17319.0,141167.0,831.49,831.49,0
70.0,230233.0,896.73,896.73,0
132425.0,32245.0,32460218.91,32460218.91,0
10073.0,212992.0,4655.15,4655.15,0
15607.0,30731.0,2731.98,2731.98,0
28560.0,17353.0,4409.83,4409.83,0
49096.0,248756.0,142658.84,142658.84,0
1231.0,23760.0,80.02,80.02,0
215456.0,216.0,30769.97,30769.97,0
3.0,27737.0,421.61,421.61,0
2545.0,26179.0,415.51,415.51,0
70.0,1768.0,363.75,363.75,0
12063.0,15640.0,1332.65,1332.65,0
41348.0,41335.0,3508.9,3508.9,0
14003.0,118293.0,10488.0,10488.0,0
27425.0,7080.0,19398.86,19398.86,0
6090.0,122416.0,4040.14,4040.14,0
1126.0,2514.0,1914.96,1914.96,0
136311.0,36242.0,10113.11,10113.11,0
22129.0,22129.0,22.29,26.12,0
1390.0,24027.0,1869.44,1869.44,0
41014.0,14.0,17826.6,17826.6,0
40904.0,11.0,76.79,76.79,0
11222.0,131857.0,222.6,222.6,0
1422.0,22595.0,160.38,160.38,0
21063.0,21063.0,22523.53,22523.53,0
17.0,137117.0,346.55,346.55,0
19104.0,17213.0,23632.13,23632.13,0
254569.0,219782.0,4273.45,4273.45,0
5394.0,122967.0,9106.26,9106.26,0
113.0,113.0,1863.6,1863.6,0
70.0,75221.0,2.001879,2.001879,0
20.0,211018.0,6.35,6.35,0
425.0,2293.0,150.5,150.5,0
70.0,259555.0,2479.38,2479.38,0
216.0,263025.0,692.37,692.37,0
12274.0,19368.0,67.08,67.08,0
349.0,18084.0,19.56,19.56,0
114983.0,125589.0,1603.92,1603.92,0
33370.0,233282.0,112.26,112.26,0
214.0,150407.0,794.46,794.46,0
253428.0,254535.0,19.2,19.2,0
16505.0,119669.0,422.55,422.55,0
3.0,21444.0,708.06,708.06,0
425.0,5312.0,171.32,171.32,0
6058.0,1126.0,6691.08,6691.08,0
59524.0,61813.0,6455.58,6455.58,0
70.0,31879.0,2634.09,2634.09,0
115114.0,241912.0,70.65,70.65,0
13210.0,15680.0,13304.41,13304.41,0
21876.0,12503.0,368.74,368.74,0
1776.0,20.0,6358.48,6358.48,0
215239.0,215239.0,10478427.05,99415.82,0
21566.0,21939.0,10.97,10.97,0
25384.0,14213.0,202.69,202.69,0
0.0,14172.0,120.14,120.14,0
214.0,49014.0,1061.33,1061.33,0
115.0,115.0,415.21,415.21,0
19.0,41335.0,28.15,28.15,0
227876.0,139974.0,2196.78,2196.78,0
11.0,11495.0,6455.72,6455.72,0
70.0,110821.0,3151.48,3151.48,0
144936.0,15516.0,347.13,347.13,0
41335.0,142513.0,1167.71,1167.71,0
70.0,264834.0,53113.25,53113.25,0
423.0,21876.0,2733.46,2733.46,0
14652.0,26262.0,475310.8,475310.8,0
215478.0,216654.0,2579.71,2579.71,0
116342.0,215514.0,46.14,46.14,0
70.0,14851.0,197.59,197.59,0
70.0,27915.0,279.44,279.44,0
70.0,211.0,250819.98,250819.98,0
210.0,49014.0,0.006704,0.006704,0
394.0,5033.0,1466443.77,1466443.77,0
7082.0,13493.0,8938.62,8938.62,0
29572.0,117286.0,63421.4,63421.4,0
70.0,132425.0,671561.79,671561.79,0
2545.0,144308.0,2121.29,2121.29,0
600.0,5312.0,29120.11,29120.11,0
70.0,230233.0,3363.46,3363.46,0
222433.0,124049.0,1712.43,1712.43,0
0.0,24070.0,325.32,325.32,0
5.0,23544.0,18804076.59,18804076.59,0
70.0,124049.0,6000.39,6000.39,0
3.0,11.0,4.83,4.83,0
1231.0,13821.0,63.48,63.48,0
11.0,11.0,370.59,370.59,0
70.0,212379.0,690.46,690.46,0
11046.0,2860.0,719.56,719.56,0
216.0,263025.0,6110.98,6110.98,0
119973.0,17803.0,40951.11,40951.11,0
1889.0,15640.0,1678.65,1678.65,0
268792.0,72146.0,0.138938,0.138938,0
70.0,1390.0,2188.11,2188.11,0
115114.0,241912.0,23.99,23.99,0
41428.0,143233.0,166.09,166.09,0
35777.0,138237.0,14303.03,14303.03,0
70850.0,270010.0,0.039648,0.039648,0
19104.0,692.0,4618.19,4618.19,0
1776.0,214445.0,23177.93,23177.93,0
217519.0,18491.0,320456.31,320456.31,0
11222.0,1.0,2054.99,2054.99,0
218604.0,19300.0,10987.87,10987.87,0
498.0,12386.0,106.02,106.02,0
17.0,54361.0,2202.2,2202.2,0
2514.0,215505.0,2056.88,2056.88,0
26.0,692.0,7123.18,7123.18,0
18.0,115.0,31.26,31.26,0
20.0,394.0,5.02,5.02,0
112.0,112.0,10402.77,10402.77,0
7082.0,210796.0,2786.23,2786.23,0
30959.0,230595.0,154063.32,154063.32,0
26272.0,128526.0,226930.78,226930.78,0
42011.0,138920.0,941.74,941.74,0
3718.0,1638.0,128.41,128.41,0
221284.0,27915.0,515283.31,515283.31,0
224.0,2175.0,1059.64,1059.64,0
244080.0,125980.0,256.4,256.4,0
119732.0,225412.0,10692.45,10692.45,0
70.0,141167.0,514.65,514.65,0
141632.0,241256.0,205.82,205.82,0
216.0,263025.0,42721.87,42721.87,0
22435.0,14162.0,2821.06,2821.06,0
118871.0,7058.0,216019.23,216019.23,0
23.0,32755.0,58180175.33,58180175.33,0
149772.0,249566.0,4845.0,4845.0,0
11314.0,1126.0,1520.31,1520.31,0
67606.0,168420.0,666.76,666.76,0
169335.0,169335.0,0.025792,0.025792,0
20.0,169489.0,2344.113589,2344.113589,0
14408.0,118314.0,16120.16,16120.16,0
1135.0,19.0,29469.17,29469.17,0
11.0,149205.0,42044.64,42044.64,0
70.0,213.0,70312822.43,70312822.43,0
224257.0,23486.0,1838144.89,1838144.89,0
12274.0,130593.0,44.51,44.51,0
17319.0,141167.0,354.14,354.14,0
23539.0,25552.0,194021.78,194021.78,0
26272.0,124592.0,73798.92,73798.92,0
70.0,133159.0,1119.64,1119.64,0
170943.0,271930.0,0.034025,0.034025,0
70.0,148698.0,9373.47,9373.47,0
169804.0,273635.0,0.952437,0.952437,0
116473.0,22106.0,2.29,2.29,0
70.0,394.0,247.92,247.92,0
3460.0,25885.0,66.6,66.6,0
26.0,113667.0,4763.65,4763.65,0
70.0,25400.0,2289599.27,2289599.27,0
11968.0,12063.0,23831.06,23831.06,0
600.0,12274.0,17705.77,17705.77,0
215571.0,160440.0,145.92,145.92,0
3460.0,12202.0,172620.49,172620.49,0
216.0,217.0,828.51,828.51,0
136606.0,135933.0,386.64,386.64,0
22595.0,222439.0,3191.59,3191.59,0
24633.0,13354.0,2836.66,2836.66,0
70.0,6058.0,82.75,82.75,0
157948.0,57466.0,11432.83,11432.83,0
24070.0,120229.0,13.09,13.09,0
220916.0,3653.0,3740.23,3740.23,0
70.0,7080.0,6020022.46,6020022.46,0
33370.0,134489.0,764.51,764.51,0
12066.0,19104.0,370.56,370.56,0
14.0,123260.0,20587.9,20587.9,0
20.0,1277.0,2982.83,2982.83,0
12.0,11832.0,25450.65,25450.65,0
268792.0,169500.0,0.655496,0.655496,0
216.0,66944.0,4725.29,4725.29,0
1110.0,23571.0,1312.6,1312.6,0
241204.0,40989.0,2671.58,2671.58,0
23539.0,123260.0,123612.57,123612.57,0
1390.0,7530.0,2973.01,2973.01,0
27868.0,2293.0,4259.38,4259.38,0
233186.0,29.0,1699.45,1699.45,0
63834.0,63834.0,222.5,222.5,0
69314.0,71705.0,0.092911,0.092911,0
14.0,15763.0,17475.59,17475.59,0
1768.0,1835.0,10485.22,10485.22,0
69289.0,169489.0,0.024218,0.024218,0
11314.0,3460.0,444.53,444.53,0
226290.0,21438.0,373.17,373.17,0
148698.0,248957.0,2961.04,2961.04,0
115771.0,248265.0,308.54,308.54,0
269312.0,269312.0,0.001238,0.001238,0
11337.0,11337.0,529.37,156.76,0
211564.0,13218.0,389.55,389.55,0
215820.0,13395.0,2281620.87,2281620.87,0
70850.0,171546.0,0.113062,0.113062,0
29779.0,29779.0,171421632.86,171421632.86,0
25.0,125103.0,49195.74,49195.74,0
110821.0,1110.0,5998.17,5998.17,0
224.0,248623.0,160.92,160.92,0
12966.0,213123.0,1036923.82,1036923.82,0
22595.0,11483.0,804.87,804.87,0
1217.0,349.0,266.23,266.23,0
27.0,111425.0,266449.6,266449.6,0
219.0,169309.0,0.088752,0.088752,0
24816.0,119732.0,26512057.76,26512057.76,0
41542.0,143968.0,530.93,530.93,0
12204.0,31730.0,181.03,181.03,0
212108.0,7249.0,1403.93,1403.93,0
20592.0,128019.0,1662.57,1662.57,0
1835.0,22444.0,848.66,848.66,0
14620.0,7058.0,13199849.38,13199849.38,0
23642.0,23544.0,71107.01,71107.01,0
70.0,110593.0,2256.1,2256.1,0
123957.0,224574.0,1101574.73,1101574.73,0
2514.0,23848.0,636.18,636.18,0
263431.0,163470.0,1456521.27,1456521.27,0
224.0,1390.0,106.96,106.96,0
2514.0,12055.0,11269.13,11269.13,0
41014.0,1135.0,10619.28,10619.28,0
31635.0,28195.0,8083.97,8083.97,0
214554.0,212418.0,2583.13,2583.13,0
24869.0,26272.0,46631.65,46631.65,0
11756.0,13577.0,926.54,926.54,0
219687.0,115481.0,1149.51,1149.51,0
26203.0,27465.0,104256.33,104256.33,0
12503.0,216208.0,799117.46,799117.46,0
170566.0,269294.0,0.046497,0.046497,0
215505.0,212529.0,461.21,461.21,0
23539.0,23544.0,15321.78,15321.78,0
19836.0,18.0,62399.89,62399.89,0
25307.0,2293.0,2097.58,2097.58,0
237958.0,17.0,22099.57,22099.57,0
70.0,8540.0,320.11,320.11,0
48719.0,150841.0,499.18,499.18,0
600.0,5981.0,447.93,447.93,0
70.0,19368.0,1022.17,1022.17,0
11314.0,3460.0,905.46,905.46,0
21876.0,12503.0,1038.89,1038.89,0
21828.0,16584.0,1373.67,1373.67,0
3.0,423.0,641.54,641.54,0
12.0,12966.0,5687909.26,5687909.26,0
236190.0,122416.0,3479.23,3479.23,0
263025.0,64059.0,272.16,272.16,0
26894.0,21063.0,555.54,555.54,0
1720.0,215112.0,706.88,706.88,0
2692.0,143928.0,3597.8,3597.8,0
169671.0,269077.0,0.002083,0.002083,0
15783.0,19561.0,1396.18,1396.18,0
3653.0,11255.0,4721.35,4721.35,0
171474.0,169489.0,0.000652,0.000652,0
531.0,18890.0,786.18,786.18,0
70.0,25.0,40859.52,40859.52,0
21260.0,11770.0,2116.44,2116.44,0
17768.0,11587.0,3718.52,3718.52,0
11.0,24027.0,13447277.04,13447277.04,0
23.0,217662.0,9681.94,9681.94,0
5893.0,9096.0,3329.53,3329.53,0
3597.0,218072.0,622.57,622.57,0
16262.0,23319.0,1872.14,1872.14,0
257741.0,259592.0,3095.22,3095.22,0
5893.0,15.0,441.26,441.26,0
70.0,247876.0,30.81,30.81,0
214423.0,22693.0,641.7,641.7,0
257433.0,157937.0,2985.65,2985.65,0
14640.0,224191.0,51.18,51.18,0
12055.0,19368.0,15351.01,15351.01,0
211738.0,10154.0,7038.58,7038.58,0
14.0,6090.0,61.7,61.7,0
1217.0,217862.0,645.79,645.79,0
394.0,110821.0,2405.76,2405.76,0
5893.0,9096.0,4383.08,4383.08,0
11.0,220188.0,1693.04,1693.04,0
48719.0,48719.0,10188.67,10188.67,0
425.0,20.0,23.59,23.59,0
3671.0,2293.0,5927.7,5927.7,0
129589.0,25304.0,0.65,0.65,0
28644.0,1638.0,8725.64,8725.64,0
14.0,1776.0,853.08,853.08,0
70.0,167131.0,547.27,547.27,0
70.0,148520.0,2488.96,2488.96,0
148698.0,11.0,8856.26,8856.26,0
600.0,423.0,140.45,140.45,0
135558.0,235735.0,1647.12,1647.12,0
124304.0,225095.0,7746.89,7746.89,0
136474.0,135933.0,721.63,721.63,0
11495.0,112568.0,36.02,36.02,0
135933.0,136009.0,24.95,24.95,0
15.0,210858.0,530.15,530.15,0
13590.0,231302.0,13721003.5,13721003.5,0
18.0,211.0,124.09,124.09,0
122459.0,22129.0,1065.48,1065.48,0
70850.0,73607.0,0.022332,0.022332,0
11495.0,232406.0,274.04,274.04,0
148698.0,151857.0,14046.29,14046.29,0
10073.0,47365.0,133280.99,133280.99,0
170566.0,269294.0,0.036663,0.036663,0
48719.0,214.0,819.04,819.04,0
70.0,41019.0,404.23,404.23,0
5436.0,25384.0,53.97,53.97,0
70.0,25.0,114202.59,114202.59,0
5383.0,14195.0,4195.3,4195.3,0
266406.0,168575.0,561.06,561.06,0
1126.0,123496.0,416.69,416.69,0
18.0,163897.0,4326.26,4326.26,0
235889.0,237958.0,335006.9,335006.9,0
268792.0,268792.0,0.067571,0.067571,0
263025.0,216.0,709.67,709.67,0
114948.0,217215.0,834.33,834.33,0
269312.0,270575.0,0.238222,0.238222,0
123568.0,25.0,248740.68,248740.68,0
225547.0,27673.0,18979.49,18979.49,0
1835.0,25304.0,642.79,642.79,0
13.0,29592.0,331934.08,331934.08,0
249566.0,248575.0,85.34,85.34,0
43129.0,42004.0,65874.72,65874.72,0
253402.0,53736.0,15490.74,15490.74,0
27868.0,219353.0,2117.31,2117.31,0
210.0,49014.0,482.96,482.96,0
22264.0,136932.0,590.62,590.62,0
59115.0,259272.0,4291.52,4291.52,0
70.0,5981.0,144.1,144.1,0
2514.0,12386.0,10.28,10.28,0
14640.0,24027.0,28835.12,28835.12,0
5724.0,14195.0,62.79,62.79,0
1277.0,1394.0,112.08,112.08,0
159440.0,142590.0,43799.08,43799.08,0
257741.0,257858.0,394.52,394.52,0
26.0,123651.0,10834.99,10834.99,0
12143.0,111615.0,2974.79,2974.79,0
219011.0,52130.0,51.08,51.08,0
219054.0,29264.0,8415.96,8415.96,0
29640.0,117912.0,369862.4,369862.4,0
12386.0,135807.0,6791.24,6791.24,0
5294.0,118763.0,2451.16,2451.16,0
2196.0,120336.0,48.03,48.03,0
263431.0,67812.0,253.5,253.5,0
123520.0,7272.0,5403.16,5403.16,0
1390.0,15516.0,3781.95,3781.95,0
3.0,15461.0,970.92,970.92,0
2514.0,148859.0,8680.25,8680.25,0
167131.0,164686.0,4050957.2,4050957.2,0
70.0,217662.0,49179.72,49179.72,0
0.0,24027.0,47.51,47.51,0
1595.0,24027.0,11218.71,11218.71,0
236190.0,147325.0,2236.99,2236.99,0
228555.0,1390.0,677.55,677.55,0
4.0,29640.0,116283.54,116283.54,0
9096.0,692.0,23889.89,23889.89,0
25304.0,132483.0,300.63,300.63,0
22129.0,214342.0,1231.67,1231.67,0
12055.0,17319.0,61.64,61.64,0
269999.0,170727.0,0.188414,0.188414,0
115771.0,2368.0,3760.16,3760.16,0
224.0,20.0,4035.71,4035.71,0
12.0,17891.0,19348.21,19348.21,0
70.0,141352.0,198.07,198.07,0
70.0,152768.0,235.17,235.17,0
210812.0,113804.0,31965.12,31965.12,0
136311.0,136678.0,115.45,115.45,0
1889.0,214342.0,655.3,655.3,0
123519.0,122416.0,1843.75,1843.75,0
600.0,15607.0,497.46,497.46,0
70.0,52898.0,9.26,9.26,0
158832.0,135744.0,1337.6,1337.6,0
214342.0,219975.0,1176.94,1176.94,0
24523.0,122459.0,12864.51,12864.51,0
115114.0,118840.0,999.2,999.2,0
23033.0,125882.0,100732.97,100732.97,0
129927.0,2860.0,164.93,164.93,0
1.0,1231.0,8602.61,8602.61,0
22185.0,3533.0,4499.63,4499.63,0
41019.0,41335.0,53.35,53.35,0
16.0,235676.0,1.19,1.19,0
11437.0,245509.0,19955.58,19955.58,0
18.0,211.0,56736.96,56736.96,0
20.0,1639.0,110428.91,110428.91,0
23544.0,124503.0,1714.35,1714.35,0
25788.0,5312.0,2756.9,2756.9,0
13590.0,219011.0,2406.76,2406.76,0
14851.0,220164.0,338.77,338.77,0
123824.0,40264.0,502727.04,502727.04,0
12.0,12.0,27606.44,49291.37,0
136311.0,36242.0,34307.31,34307.31,0
133915.0,219353.0,310.64,310.64,0
38023.0,136606.0,771.86,771.86,0
11.0,210.0,17078.96,17078.96,0
258630.0,260288.0,167.64,167.64,0
223281.0,25235.0,1196.44,1196.44,0
49411.0,116.0,88565.79,88565.79,0
9856.0,210858.0,68.12,68.12,0
1595.0,12055.0,432.0,432.0,0
11265.0,21828.0,6210.07,6210.07,0
15607.0,27737.0,253.13,253.13,0
70.0,167626.0,23931424.62,23931424.62,0
1.0,24523.0,5136.22,5136.22,0
269312.0,170566.0,0.331136,0.331136,1
70.0,222470.0,114.56,114.56,0
17.0,135933.0,2118.39,2118.39,0
252477.0,253428.0,585.41,585.41,0
222654.0,18520.0,2976.32,2976.32,0
169261.0,69465.0,0.769892,0.769892,0
70.0,14.0,25280.76,25280.76,0
21260.0,13474.0,90.35,90.35,0
12204.0,12204.0,1897.48,2223.43,0
14.0,123800.0,80918.06,80918.06,0
70.0,14003.0,2212.41,2212.41,0
272717.0,70850.0,0.06305,0.06305,0
26894.0,21063.0,826.49,826.49,0
236908.0,10.0,6947.18,6947.18,0
70.0,212418.0,1843.2,1843.2,0
70.0,12.0,19172.56,19172.56,0
26.0,15.0,92007.84,92007.84,0
11255.0,11255.0,49090.76,57523.74,0
15109.0,27868.0,969.78,969.78,0
124476.0,123957.0,13778.95,13778.95,0
12063.0,11495.0,1934.59,1934.59,0
1394.0,11701.0,115.19,115.19,0
217.0,169261.0,0.468154,0.468154,0
11.0,18270.0,1506.37,1506.37,0
2545.0,22547.0,136.49,136.49,0
141204.0,19.0,26.45,26.45,0
115.0,63779.0,426.7,426.7,0
2293.0,42011.0,859283.37,859283.37,0
17319.0,141167.0,4.62,4.62,0
225848.0,25520.0,1482.16,1482.16,0
70.0,25384.0,1667.24,1667.24,0
270010.0,269312.0,0.008606,0.008606,0
232857.0,233064.0,33.42,33.42,0
21260.0,11770.0,1061.37,1061.37,0
144936.0,15516.0,312.34,312.34,0
15516.0,11437.0,98.7,98.7,0
41019.0,41335.0,216.99,216.99,0
18.0,266734.0,1776.17,1776.17,0
211.0,17.0,197.82,197.82,0
70.0,1639.0,21.97,21.97,0
118871.0,7058.0,4438.46,4438.46,0
70.0,30061.0,4269.27,4269.27,0
22086.0,21547.0,157.52,157.52,0
2514.0,23848.0,286.49,286.49,0
249892.0,148698.0,79656.32,79656.32,0
70.0,135925.0,76.27,76.27,0
12.0,12.0,13020.4,23247.96,0
215112.0,15763.0,1186.33,1186.33,0
118.0,169671.0,0.053205,0.053205,0
5436.0,25384.0,404.22,404.22,0
5893.0,5893.0,146.63,1073.3,0
23.0,132425.0,261234.85,261234.85,0
127004.0,225430.0,83.74,83.74,0
12.0,17213.0,2313.93,2313.93,0
70.0,24633.0,155.5,155.5,0
253402.0,152926.0,22996.02,22996.02,0
28335.0,15885.0,2205.0,2205.0,0
11.0,19970.0,3221.42,3221.42,0
217798.0,116342.0,239.33,239.33,0
27436.0,27436.0,454.35,387.74,0
3202.0,115966.0,75.62,75.62,0
1291.0,11047.0,3475.27,3475.27,0
16293.0,133915.0,728.94,728.94,0
134744.0,134750.0,557.33,557.33,0
0.0,18355.0,190.47,190.47,0
70.0,11.0,6922616.77,6922616.77,0
214423.0,19300.0,4689.15,4689.15,0
5923.0,225418.0,562.52,562.52,0
21876.0,11437.0,3777.72,3777.72,0
216.0,216.0,16.68,16.68,0
268792.0,171546.0,0.201503,0.201503,0
12055.0,2557.0,3731.61,3731.61,0
219.0,271241.0,0.226332,0.226332,0
423.0,25788.0,46.16,46.16,0
19836.0,29572.0,1259089.36,1259089.36,0
110856.0,224231.0,594.63,594.63,0
1835.0,19419.0,745.98,745.98,0
141204.0,41542.0,94889.56,94889.56,0
70.0,12307.0,662954.96,662954.96,0
11701.0,22547.0,251.24,251.24,0
11.0,11.0,882.07,624.34,0
25400.0,25307.0,7.66,7.66,0
70.0,25384.0,307.42,307.42,0
70.0,18.0,877.72,877.72,0
22890.0,1812.0,419.85,419.85,0
216.0,163470.0,12708.47,12708.47,0
8801.0,216.0,5470.59,5470.59,0
217.0,169309.0,0.196745,0.196745,0
1.0,2368.0,2635.81,2635.81,0
17.0,35777.0,480.34,480.34,0
70.0,111615.0,24738.5,24738.5,0
14.0,157948.0,23.77,23.77,0
70.0,21260.0,649.55,649.55,0
11.0,40904.0,7640.44,7640.44,0
600.0,1390.0,15348.85,15348.85,0
1638.0,152943.0,20.42,20.42,0
12055.0,14851.0,752.04,752.04,0
11437.0,425.0,3487.45,3487.45,0
5436.0,25384.0,191.49,191.49,0
13.0,115648.0,7645.41,7645.41,0
212.0,40989.0,3437.32,3437.32,0
123260.0,123800.0,11334455.98,11334455.98,0
0.0,7249.0,56.29,56.29,0
23809.0,126000.0,156010.12,156010.12,0
14003.0,25304.0,2446.55,2446.55,0
1217.0,12966.0,299.66,299.66,0
423.0,3671.0,981.98,981.98,0
70.0,23760.0,18.84,18.84,0
149805.0,151852.0,1008.54,1008.54,0
28625.0,217862.0,259.96,259.96,0
131036.0,132776.0,2042.25,2042.25,0
25634.0,223135.0,350.03,350.03,0
12307.0,12307.0,3e-06,0.26,0
2557.0,14620.0,58.32,58.32,0
16293.0,14851.0,766.69,766.69,0
115.0,258630.0,6751.2,6751.2,0
1126.0,600.0,22.79,22.79,0
29.0,25.0,1957.32,1957.32,0
5312.0,5436.0,1815.44,1815.44,0
17.0,35777.0,945.52,945.52,0
17.0,235676.0,7488.6,7488.6,0
212996.0,13354.0,3007.77,3007.77,0
3.0,425.0,263.11,263.11,0
119174.0,142716.0,1040.34,1040.34,0
70.0,119593.0,18448.76,18448.76,0
2545.0,11.0,42.31,42.31,0
11968.0,15355.0,315.77,315.77,0
27.0,692.0,667.3,667.3,0
11265.0,22364.0,2046.85,2046.85,0
70.0,16.0,437.78,437.78,0
263431.0,167626.0,589.83,589.83,0
217.0,174431.0,0.688173,0.688173,0
70.0,225430.0,39739.78,39739.78,0
69314.0,171723.0,0.36467,0.36467,0
5.0,23486.0,17736.06,17736.06,0
23848.0,25304.0,90.67,90.67,0
15726.0,29572.0,963344.56,963344.56,0
14851.0,112357.0,306.91,306.91,0
19856.0,17180.0,11714.17,11714.17,0
11968.0,21566.0,1089.35,1089.35,0
15640.0,225862.0,300.92,300.92,0
28102.0,210472.0,634.3,634.3,0
12274.0,8884.0,2684.59,2684.59,0
29.0,134053.0,1219.61,1219.61,0
42275.0,141204.0,31.24,31.24,0
1889.0,21828.0,45086.6,45086.6,0
14.0,498.0,843.75,843.75,0
5.0,23544.0,21860347.62,21860347.62,0
211012.0,2293.0,1788.64,1788.64,0
29572.0,117284.0,48255.47,48255.47,0
11.0,14.0,264.95,264.95,0
3718.0,3718.0,3668.34,649.67,0
27.0,9530.0,1128.79,1128.79,0
1291.0,14162.0,40.96,40.96,0
6829.0,19300.0,4392.85,4392.85,0
70.0,54361.0,3367.74,3367.74,0
19296.0,7249.0,9198.73,9198.73,0
212.0,41335.0,5172.35,5172.35,0
245681.0,245772.0,33537.72,33537.72,0
25.0,119699.0,8534.52,8534.52,0
70.0,17096.0,28269.05,28269.05,0
1120.0,124682.0,178.02,178.02,0
219.0,174391.0,0.00572,0.00572,0
1199.0,60175.0,10103.88,10103.88,0
64057.0,165362.0,106.64,106.64,0
169671.0,72360.0,0.983474,0.983474,0
126588.0,221284.0,3321.09,3321.09,0
7082.0,9534.0,760.51,760.51,0
1110.0,1277.0,87.86,87.86,0
423.0,498.0,28.53,28.53,0
264772.0,115.0,5229.33,5229.33,0
70.0,10461.0,22463.02,22463.02,0
13821.0,65210.0,4109.28,4109.28,0
8.0,135558.0,535.27,535.27,0
13.0,215.0,78949.38,78949.38,0
14851.0,24027.0,18191.8,18191.8,0
1394.0,11701.0,7.8,7.8,0
13.0,215478.0,1312.57,1312.57,0
14620.0,6269.0,23.73,23.73,0
1595.0,1595.0,376.03,320.91,0
223950.0,24202.0,342088.41,342088.41,0
141465.0,42130.0,38642.19,38642.19,0
25892.0,28370.0,56885.48,56885.48,0
213.0,258606.0,458.96,458.96,0
498.0,14652.0,429.97,429.97,0
18671.0,253043.0,317.37,317.37,0
21260.0,129050.0,178.94,178.94,0
10461.0,9976.0,178897.87,178897.87,0
16293.0,15400.0,390.28,390.28,0
11.0,349.0,258.69,258.69,0
2545.0,22547.0,191.27,191.27,0
531.0,531.0,9399.18,1403.37,0
157948.0,160008.0,13015.36,13015.36,0
70.0,74314.0,0.005019,0.005019,0
11.0,11495.0,4339.27,4339.27,0
70.0,28335.0,93692.71,93692.71,0
215571.0,160440.0,0.017794,0.017794,0
212.0,11.0,2640.29,2640.29,0
37022.0,269198.0,78.64,78.64,0
29572.0,17180.0,14173.78,14173.78,0
20.0,214.0,0.652277,0.652277,0
4894.0,115771.0,86.44,86.44,0
216.0,163233.0,428.61,428.61,0
19325.0,20.0,3840.0,3840.0,0
3597.0,11265.0,1120.81,1120.81,0
12274.0,5082.0,654.08,654.08,0
22124.0,22129.0,102.34,102.34,0
48719.0,248623.0,7867.88,7867.88,0
217.0,174431.0,0.408083,0.408083,0
1199.0,115.0,1349.81,1349.81,0
1291.0,14162.0,17.17,17.17,0
2557.0,1595.0,33.01,33.01,0
15885.0,11.0,5626.96,5626.96,0
1291.0,126588.0,110.05,110.05,0
1126.0,15516.0,34.12,34.12,0
425.0,20.0,97.59,97.59,0
5294.0,498.0,3248.19,3248.19,0
14195.0,25384.0,42.02,42.02,0
11.0,10.0,150.37,150.37,0
70.0,110777.0,340.84,340.84,0
23319.0,23319.0,10641292.37,136770.5,0
219788.0,22106.0,36976.27,36976.27,0
29.0,153607.0,2902.33,2902.33,0
49750.0,50453.0,2359.86,2359.86,0
41126.0,11.0,423.03,423.03,0
110.0,212.0,28.2,28.2,0
49096.0,248756.0,2253179.32,2253179.32,0
214.0,270575.0,0.082309,0.082309,0
123260.0,123568.0,17800.23,17800.23,0
11046.0,2860.0,774.03,774.03,0
169671.0,171723.0,0.17247,0.17247,0
7082.0,19521.0,2985.18,2985.18,0
12966.0,1291.0,144.37,144.37,0
115.0,263025.0,446.89,446.89,0
2.0,19413.0,7942.2,7942.2,0
12.0,1217.0,3682.28,3682.28,0
16456.0,22661.0,508.98,508.98,0
1638.0,49873.0,153.89,153.89,0
219368.0,145289.0,1233.62,1233.62,0
8811.0,8811.0,371651.65,93919.91,0
